author_name
John O'Donovan
Fábio Gagliardi Cozman
Xiaochun Cheng
Bernadette Martínez Hernández
Francesco Ricca
Kenji Shoji
Russell Greiner
Shinichi Nakajima
Oisín Boydell
Doina Precup
Pierre Marquis
Philip Kilby
Christine Clark
Yong Gao
Doug Downey
Eugene C. Freuder
Neal Snooke
Franz Baader
Igor Cavrak
Hector J. Levesque
Nicola Leone
Michael D. Moffitt
Alexander Bochman
Victor R. Lesser
Petri Kontkanen
Huan Liu
Raghu Ramakrishnan
John K. Slaney
Masahiro Fujita
Joseph Kopena
Edmund H. Durfee
Igor Razgon
Andreas Krause
Jason Andrew Wolfe
Radu Marinescu
David A. Cohen
Alberto Finzi
Brian C. Williams
Rita Sharma
Stephen Soderland
Jeffrey Junfeng Pan
Padraig Cunningham
Ari K. Jónsson
Daniel Winterstein
Ehud Reiter
Petri Myllymäki
Hans Tompits
Geoffrey E. Hinton
David C. Parkes
Wenbin Chen
Dan Roth
Julie Porteous
Blake Hannaford
Michael Thielscher
Stacy Marsella
Peter Haddawy
David C. Wilkins
David Rajaratnam
Sylvain Lagrue
Neil Madden
Aaron Sloman
Vítor Santos Costa
Miguel Ángel Sotelo
Pedro Meseguer
Eyal Amir
Mark H. Liffiton
Dorian Suc
Gerald Steinbauer
Richard Dearden
Arnab Dhua
Michael P. Wellman
Edwin O. Heierman III
Jens-Steffen Gutmann
Emir Kapanci
Wolfgang Faber
John L. Bresina
Francesco Calimeri
Ian Miguel
Kenji Araki
Gal Bahar
David A. McAllester
Cèsar Fernández
Marc Gyssens
Robert F. Lax
René Bañares-Alcántara
William C. Regli
Helmut Horacek
Matjaz Gams
Hiroshi Motoda
Julien Velcin
Christoph Lüth
Alan M. Frisch
Yaniv Hamo
Javier Larrosa
Deepak Ramachandran
Adnan Darwiche
Brian Milch
José del R. Millán
Chiaki Sakama
Marco Ragni
Valentina Poggioni
Jean-Francois Puget
Somayajulu Sripada
Guillaume Letellier
Adrian Petcu
Elena Sánchez-Nielsen
Magnus Danielsson
Trevor J. M. Bench-Capon
Minh Binh Do
Michael R. James
Paul E. Dunne
Dale Schuurmans
Amy Loutfi
Avi Pfeffer
Laurence White
I-Fan Shen
Pascal Poupart
Lawrence Mandow
Moshe Tennenholtz
Branislav Kveton
Ben Hachey
Georgios Sakellariou
Romuald Debruyne
Nicolas Tarrisson
Stephanie Elzer
Olga Kornienko
Ilya Shpitser
Jérôme Fortin
