author_name,Gender,Gender Probability
Anne-France Viet,female,0.99
Sen Su,female,0.75
Auke J. Wiggers,male,0.92
Manuel Sorge,male,0.99
Riccardo Zese,male,1.0
Charilaos Akasiadis,male,0.95
Laurent Gourvès,male,0.99
Georgios Feretzakis,male,1.0
Meili Wei,female,0.98
Frits de Nijs,male,0.98
Jack C. Chaplin,male,0.99
Cheng Jin,male,0.78
Jérôme David,male,1.0
Erwin Walraven,male,1.0
Frank van Harmelen,male,1.0
David L. Dowe,male,1.0
Jan Treur,male,0.89
Tibor Bosse,male,1.0
Sergio Tessaris,male,1.0
Sergio Greco,male,1.0
Andreas Pfandler,male,1.0
Nadin Kökciyan,female,0.93
Andrzej Nagórko,male,1.0
Khanh-Chuong Duong,male,0.94
Martin Olsen,male,0.99
Luchao Tian,male,1.0
Ralf Möller,male,1.0
Nardine Osman,female,0.92
Vladik Kreinovich,male,0.98
David W. Aha,male,1.0
Béatrice Finance,female,0.99
Paul Saikko,male,1.0
Toby Walsh,male,0.91
Anton V. Riabov,male,0.99
António Paulo Moreira,male,1.0
Lei Liu,female,0.53
Shuai Lü,male,0.83
Marco Chiarandini,male,1.0
Yongmei Liu,female,0.96
Shourya Roy,male,0.99
Pierre Bisquert,male,0.99
Gregor Behnke,male,1.0
Tadayoshi Nonoyama,male,1.0
Jörg Pührer,male,1.0
Ondrej Kuzelka,male,0.99
Xiaohong Li,female,0.89
Jessica Rivera-Villicana,female,1.0
Steffen Lalande,male,1.0
Francisco S. Melo,male,1.0
Kleanthi Georgala,male,0.67
Angelos Chliaoutakis,male,0.99
Bastien Sage-Vallier,male,0.99
Christopher Ren,male,1.0
Darío Ramos-López,male,1.0
Felipe Meneguzzi,male,1.0
Baoquan Chen,male,1.0
Michael Sioutis,male,1.0
Jaap Kamps,male,0.99
Adrian Haret,male,0.99
Steven Kutsch,male,1.0
Evelina Lamma,female,0.99
Fabien Mathieu,male,1.0
Dana Thomas,female,1.0
Pavel Janovsky,male,0.99
Ashiqur R. KhudaBukhsh,male,0.99
Soufian Jebbara,male,0.97
Arthur Bit-Monnot,male,1.0
Hui Wei,female,0.92
Yu Gu,female,0.51
Chao Yu,male,0.57
Isil Doga Yakut Kiliç,female,0.94
W. T. Luke Teacy,male,1.0
Tom Duckett,male,0.99
Antonis Bikakis,male,0.99
Sarah Alice Gaggl,female,0.99
Karl Tuyls,male,0.99
Heng Song,male,1.0
Heiner Stuckenschmidt,male,1.0
Christel Vrain,female,0.99
Greg G. Slabaugh,male,1.0
Reem Al-Otaibi,female,0.97
Livia Predoiu,female,0.99
Cynthia Maushagen,female,1.0
Anni-Yasmin Turhan,unknown,0.0
Dominikus Krüger,male,0.98
Francesco Belardinelli,male,1.0
Marie-Christine Rousset,female,1.0
Jasper De Bock,male,0.99
Longwen Gao,male,0.67
Junzhou Huang,male,0.94
Vikas Joshi,male,1.0
Ana Paiva,female,1.0
Zhiwei Lin,male,0.88
Bofang Li,female,0.5
João Leite,male,1.0
Christian Meilicke,male,0.99
Hristijan Gjoreski,male,0.98
Linbo Qiao,male,0.94
Gerhard Friedrich,male,1.0
Jun Wu,male,1.0
Fred Charles,male,1.0
Bin Li,male,1.0
Martine De Cock,female,0.99
Kim S. Larsen,female,0.75
Marsha Berry,female,1.0
Alberto Speranzon,male,1.0
Anne Roefs,female,0.99
Bastin Tony Roy Savarimuthu,male,0.99
Boaz Lerner,male,1.0
Gilles Richard,male,1.0
Frédéric Koriche,male,1.0
Christian Eichhorn,male,0.99
Buser Say,male,0.59
Quan Yu,male,1.0
Saïd Jabbour,male,0.98
Richard Klíma,male,1.0
Malte Neuss,male,0.99
Chandrashekar Lakshminarayanan,male,0.97
Anicet Bart,male,1.0
Andreas Niskanen,male,1.0
Nicola Bellotto,male,0.81
Gabriele Kern-Isberner,male,0.86
Rui Abreu,male,1.0
Asaf Feniger,male,0.99
Ken C. K. Fong,male,0.99
Zhimin Wu,male,0.68
Michela Milano,female,0.99
Yakoub Salhi,male,0.95
Himanshu S. Bhatt,male,1.0
Marco Ortolani,male,1.0
Francesco G. B. De Natale,male,1.0
Shahrzad Gholami,female,0.99
Anaëlle Wilczynski,female,1.0
Myra Spiliopoulou,female,0.99
Sujit Gujar,male,0.99
Max Knobbout,male,0.99
Mohammed Hasanuzzaman,male,0.99
Marco Schorlemmer,male,1.0
Naiqi Li,female,0.55
Olivier Spanjaard,male,0.99
Philippe Dague,male,1.0
Yash Raj Shrestha,male,0.99
Georg Krempl,male,0.99
Didier Dubois,male,0.99
Nicholas R. Jennings,male,1.0
Koen V. Hindriks,male,1.0
Yiwei Zhou,male,0.52
Joaquin Valdes,male,1.0
Osamu Yamamura,male,1.0
Diederik M. Roijers,male,0.99
Leonor Becerra-Bonache,female,0.99
Filippos Christianos,male,1.0
Gerasimos Spanakis,male,1.0
Oliver Lemon,male,0.99
Guido Governatori,male,1.0
Abraham Bernstein,male,0.99
Kang Feng,male,1.0
Tillman Weyde,male,0.56
Jaime G. Carbonell,male,0.96
Felip Manyà,male,0.98
Lavindra de Silva,male,0.8
Ann Nowé,female,0.99
Luís Nunes,male,1.0
Lucas Weideveld,male,0.99
Chu Min Li,male,0.56
Lei Zhang,female,0.53
Min Chen,female,0.86
Marco Montali,male,1.0
Axel-Cyrille Ngonga Ngomo,male,0.69
Sergio Flesca,male,1.0
Theodore Patkos,male,0.99
Hisashi Kashima,male,1.0
Sho Yokoi,male,0.5
Tias Guns,male,0.65
Irma Ravkic,female,0.99
Mohamed Wahbi,male,0.83
Peiming Mo,male,0.64
Aniello Murano,male,0.99
Meysam Aghighi,male,0.98
Andreas Herzig,male,1.0
David E. Smith,male,1.0
Guodong Chen,male,0.98
Gavin Rens,male,1.0
Teofilo de Campos,male,0.99
Yafang Wang,female,0.96
Ye Liu,male,0.57
Bernhard Bliem,male,1.0
Alison R. Panisson,female,0.98
Jiang Rong,female,0.55
Thomas Kalinowski,male,1.0
Dario Izzo,male,1.0
Erich Christian Teppan,male,0.99
Jörg Rothe,male,1.0
Matthias Knorr,male,1.0
Anders Jonsson,male,1.0
Weipéng Huáng,male,0.83
Zhenyang Wang,male,0.85
Huayong Xu,male,0.95
Zhiqiang Zhuang,male,1.0
Melisachew Wudage Chekol,male,1.0
Ping Sun,male,0.96
Guillaume Casanova,male,1.0
Stefan Woltran,male,0.99
Chih-Kuan Yeh,male,1.0
Hongning Yuan,female,0.57
Antoine Nongaillard,male,0.99
Omer Reingold,male,0.97
Laura Brandán Briones,female,0.99
Maria Fox,female,1.0
Elizabeth Daly,female,1.0
Hoong Chuin Lau,male,0.67
Aaron Schlenker,male,1.0
Anthony Hunter,male,1.0
Vadim Indelman,male,1.0
Britta Dorn,female,0.99
L. Venkata Subramaniam,male,0.96
Yoshihide Sawada,male,0.99
Andrés R. Masegosa,male,0.99
Milind Tambe,male,1.0
Wenjie Wang,male,0.7
Junyuan Xie,male,0.91
Alexey Ignatiev,male,1.0
Sonje Finnestad,female,0.9
Ulle Endriss,female,0.58
Siddharth Srivastava,male,1.0
Lining Sun,female,0.55
Paul Vicol,male,1.0
Antonis C. Kakas,male,0.99
David Jardim,male,1.0
Xiaoyu Ge,female,0.69
Pavel Surynek,male,0.99
Faustine Maffre,female,0.98
Zoran Obradovic,male,1.0
Nobuhiro Hayashi,male,1.0
Zhiyong Feng,male,0.97
Bettina Fazzinga,female,0.99
Shuigeng Zhou,male,1.0
Ugo Pagallo,male,0.97
Thi-Bich-Hanh Dao,male,0.57
Lirong Xia,female,0.8
Badran Raddaoui,male,0.8
Frank Dignum,male,1.0
Frank Jensen,male,1.0
Jesse Davis,male,0.98
Amélie Levray,female,0.99
Samir Aknine,male,0.98
Nina Narodytska,female,0.98
Yan Qiu Chen,male,0.58
Yeqing Li,female,0.72
Oliver Fernandez Gil,male,0.99
Martin Gjoreski,male,0.99
Marco Tamassia,male,1.0
Francesco Trovò,male,1.0
Shu-Tao Xia,unknown,0.0
Tomasz P. Michalak,male,1.0
Michele Lombardi,female,0.54
Johannes Wollenberg,male,1.0
Qi Zhang,male,0.85
Junwu Zhu,male,0.97
Eric Neufeld,male,1.0
Luca Gasparini,male,0.97
René van Bevern,male,0.98
William Lam,male,1.0
Gerhard Weiss,male,1.0
David C. Hogg,male,1.0
Salem Benferhat,male,0.95
Rina Dechter,female,0.98
Frans A. Oliehoek,male,0.99
Shimei Pan,female,0.88
François Durand,male,0.99
António Morgado,male,1.0
Günther Palm,male,0.99
Han-Xiong Li,female,0.67
Emanuele Sansone,male,0.99
Claudia Carapelle,female,0.99
Freddy Lécué,male,0.99
Muhammad Owais Mehmood,male,0.99
Davide Nitti,male,1.0
Manoel V. M. França,male,0.99
Isabelle Bloch,female,0.99
Mingfu Xiong,male,0.95
Eric O. Postma,male,1.0
Giuseppe Lo Re,male,0.99
Guilin Qi,male,0.84
Timothy J. Norman,male,1.0
Yoshikuni Sato,male,0.88
Kurt Driessens,male,1.0
Thierry Vidal,male,1.0
Josef Bajada,male,0.99
Cédric Pralet,male,1.0
Mehmet Gönen,male,0.99
Athanasios Papagelis,male,1.0
Johannes Peter Wallner,male,1.0
Susanne Biundo,female,1.0
Ron Tidhar,male,0.99
Dorothea Baumeister,female,1.0
Mahammad Parvez Salim,male,0.95
Florian 'Floyd' Mueller,male,1.0
Martin C. Cooper,male,0.99
Adi Botea,male,0.72
Nir Oren,male,0.96
Matti Järvisalo,male,0.96
Cheng Chang,male,1.0
Philip Stutz,male,1.0
Zhujin Li,female,0.57
Panagiotis Kouvaros,male,1.0
Minming Li,female,0.53
Chengwei Zhang,male,0.96
Chunyan Miao,female,0.91
Janneke H. Bolt,female,0.99
Kang Xu,male,1.0
Qingtao Tang,male,0.89
Electa A. Baker,female,0.99
Lenka Mudrová,female,1.0
Michal Sofka,male,0.91
Shashank Pathak,male,1.0
Musad Haque,male,0.97
Ajay Chander,male,0.99
Patrik Haslum,male,0.99
Agnes Madalinski,female,0.99
Michael Rovatsos,male,1.0
Helge Langseth,male,0.99
Piotr L. Szczepanski,male,1.0
Vassilios S. Verykios,male,1.0
Nader Chmait,male,0.98
Ann-Kathrin Selker,female,0.99
Jan Karwowski,male,0.89
Julie A. Adams,female,0.99
Ian Davidson,male,1.0
Thomas Andreas Meyer,male,1.0
Hai-Xiang Lin,female,1.0
Alexander A. Semenov,male,1.0
Pieter Spronck,male,1.0
Zhendong Niu,male,1.0
Zhangquan Zhou,male,1.0
Karel Bartos,male,0.96
Fernando Martínez-Plumed,male,1.0
Yu-Gang Jiang,female,0.5
Anne Boyer,female,0.99
Concha Bielza,female,0.99
Toni Böhnlein,female,0.52
Shoaib Jameel,male,0.99
Anthony G. Cohn,male,1.0
Tim Niemueller,male,1.0
Bernhard Pfahringer,male,1.0
Subhrajit Bhattacharya,male,0.99
Lluís A. Belanche Muñoz,male,1.0
Ron Alford,male,0.99
Dominik Seuss,male,0.99
Ricardo B. C. Prudêncio,male,1.0
Irina Gribanova,female,0.99
Stefano Paladino,male,1.0
Steven Schockaert,male,1.0
Peter J. Jansen,male,1.0
Tianxing Wu,male,0.71
Régis Sabbadin,male,0.99
Charlotte Gerritsen,female,0.99
Lionel Ott,male,0.99
Gal A. Kaminka,male,0.63
Haibin Chen,male,0.92
Sebastian Sardiña,male,1.0
Rolf Niedermeier,male,1.0
Bas Testerink,male,0.52
Tie-Yan Liu,unknown,0.0
Lisa Rey,female,1.0
Elena Cabrio,female,0.99
Sebastian Ordyniak,male,1.0
Gregory M. Provan,male,1.0
Rahul Savani,male,0.99
Akin Günay,male,0.96
Nathan Ramoly,male,1.0
Sébastien Konieczny,male,1.0
Marcello D'Agostino,male,1.0
Sofie De Clercq,female,0.99
Pierre Régnier,male,0.99
Sebastian Rudolph,male,1.0
Mitja Lustrek,male,0.99
Nuno Cardoso,male,1.0
Roi Yehoshua,male,1.0
Adrian R. Pearce,male,0.99
Sergio Luengo-Sanchez,male,1.0
Thomas Caridroit,male,1.0
Ludovic Noirie,male,0.99
Ronald de Haan,male,1.0
Mark Tennant,male,1.0
Jiangtao Xu,male,0.98
Hendrik Blockeel,male,1.0
Radhika Arava,female,0.99
H. Jaap van den Herik,male,0.99
Frédéric Maris,male,1.0
Tao Qin,male,0.84
Sarit Kraus,female,0.98
Wojciech Jamroga,male,1.0
Lina Ye,male,1.0
