author_name,Gender,Gender Probability
Zepeng Wang,male,0.98
Zbislaw Tabor,male,0.82
Priyanka Bhatt,female,1.0
Helena Balabin,female,0.99
Dimitrios Kelesis,male,1.0
Fangchen Yu,female,0.67
Aditya Hari,male,1.0
Yu-Bin Yang,female,0.91
Andrew I. Cooper,male,1.0
Lin Zhang,female,0.67
Fanman Meng,male,0.66
Victor W. Chu,male,1.0
Jie Qin,male,1.0
Dimitrios Vogiatzis,male,1.0
Amy K. Hoover,female,0.99
Grzegorz J. Nalepa,male,1.0
Federico Cabitza,male,1.0
Marco Bronzini,male,1.0
Bo Huang,male,0.77
Fynn Petersen-Frey,male,0.9
Zhigang Huang,male,0.99
Meghana Nasre,female,1.0
Zihao Yao,male,1.0
Kun Huang,male,1.0
Donglin Wang,male,0.88
Tiehang Duan,male,1.0
Xiankun Yan,male,0.92
Arthur Bit-Monnot,male,1.0
Junnan Liu,male,0.8
Markus Iser,male,1.0
Emmanouil Stergiadis,male,0.99
Fausto Giunchiglia,male,1.0
Chen Wang,male,1.0
Ji Qiao,male,1.0
Bhanu Prakash Voutharoja,male,0.8
Andrea Ceccarelli,female,0.69
Daniel Fiser,male,0.99
James Holt,male,1.0
Adriano Tavares,male,1.0
Avinandan Bose,male,0.98
Emiliano Lorini,male,0.99
Wenhang Ge,male,1.0
Patryk Wielopolski,male,1.0
Liangliang Chen,male,0.76
Xuan Di,male,0.5
Jiachang Hao,male,0.93
Jacek Dabrowski,male,1.0
Qian Xu,male,0.81
Alberto Rovetta,male,1.0
Xiang Yin,male,1.0
Xiaofeng Hou,male,0.75
Andrew Cropper,male,1.0
Florian Ahrens,male,1.0
Anaëlle Wilczynski,female,1.0
Rui Bao,male,0.97
Florian Pommerening,male,1.0
Hongfeng Chai,male,1.0
Yang Hua,female,0.67
Haocheng Shen,male,0.98
Tengfei Zhao,male,0.93
Sibo Gai,male,0.53
Zhendong Zhang,male,1.0
Yuexian Hou,female,0.82
Wei Liu,male,0.69
Huakang Lu,male,0.86
Daniel Kaluza,male,0.99
Sergio Flesca,male,1.0
Xueyi Liu,female,0.81
Natasha Alechina,female,0.99
Jiaru Zhang,female,0.77
Mengxiao Zhang,female,0.75
Zhuzhong Qian,male,1.0
Ruifang He,female,0.91
Zikai Xie,male,0.97
Qizhu Dai,male,1.0
Hengyang Lu,male,1.0
Shengbo Zhang,male,1.0
Setareh Maghsudi,female,0.99
Hans Soegeng,male,0.99
Jose M. Such,male,0.99
Kushal Kedia,male,0.99
Mi-Young Kim,female,1.0
Yu Wang,male,1.0
Grzegorz Beringer,male,1.0
Robert Sabiniewicz,male,1.0
Bettina Fazzinga,female,0.99
Yizheng Huang,male,0.51
Zhuoxuan Jiang,male,0.73
Irina Trubitsyna,female,0.99
Mei Yu,female,0.98
Guanbao Yu,male,1.0
Neeraj Agrawal,male,0.99
Jianze Li,male,0.89
Xin Yu,female,0.92
Ming Qin,male,0.75
Yuchao Song,male,0.86
Ziyuan Zhou,male,0.63
Kai Li,female,0.78
Taihao Li,male,0.91
Hamza Ouarnoughi,male,0.97
Thomas Eiter,male,1.0
David Hyland,male,1.0
Jaeil Park,male,0.99
Maksim Gladyshev,male,0.99
Roberto Barra-Chicote,male,1.0
Tongsai Jin,male,0.67
Vasudeva Varma,male,1.0
James Fox,male,1.0
Sixing Hu,female,0.5
Nicolas Maudet,male,1.0
Luis Pedro Silvestrin,male,0.99
Yang Zhang,male,1.0
Alessio Serra,male,0.99
Sung-Bae Cho,male,1.0
Hejun Wu,male,0.62
Yuchen Chen,male,0.53
Piotr Fratczak,male,1.0
Ramina Ghods,female,0.98
Xingsong Liu,male,1.0
Kaoutar El Maghraoui,female,0.97
Shangdong Yang,male,1.0
Zhongzheng Tang,male,1.0
Alessandro Gianola,male,1.0
Savya Khosla,female,0.51
Kritesh Rauniyar,male,1.0
Abhisek Tiwari,male,0.98
Xiuya Shi,female,1.0
Robert E. Mercer,male,1.0
Ling Zhao,female,0.81
Changlin Li,male,0.88
Dongming Zhao,male,0.87
Zhenping Li,male,0.74
Jianbo Liao,male,0.97
Hiroshi Mamitsuka,male,1.0
Umberto Grandi,male,1.0
Bo Luo,male,0.77
Kenji Kawaguchi,male,0.99
Ahad N. Zehmakan,male,0.85
Hankz Hankui Zhuo,male,1.0
Majid Mohammadi,male,0.98
David Herel,male,1.0
Tomasz Steifer,male,1.0
Thorsten Klößner,male,1.0
Sarit Kraus,female,0.98
F. Richard Yu,male,1.0
Joanna Jaworek-Korjakowska,female,0.99
Xiaolong Xiong,male,0.97
Xubei Pan,female,0.5
Keigo Kimura,male,0.99
Roberta Calegari,female,1.0
Pedro Orvalho,male,0.99
Alice Petrov,female,0.99
Gianluca Apriceno,male,1.0
Hamed Ayoobi,male,0.98
Ramon Fraga Pereira,male,0.99
Ashutosh Trivedi,male,1.0
Lukasz Struski,male,1.0
Sarunas Girdzijauskas,male,0.99
Yongkai Tian,male,0.97
Gennaro Auricchio,male,0.99
Rongye Shi,male,0.75
Lei Yang,female,1.0
Haolin Liu,male,0.84
Jingwei Cheng,male,0.68
Bing Su,male,0.8
Jean-Marie Lagniez,male,0.58
Haifeng Zhao,male,0.93
James McCarthy,male,1.0
Irwin King,male,1.0
Hugo Gilbert,male,1.0
Jiarui Zhang,male,0.87
Avinatan Hassidim,male,1.0
Pengjin Wei,female,0.5
Iwona Kucybala,female,0.99
Weiping Wang,male,0.64
Luca Erculiani,male,0.97
Shuo Liu,male,0.66
Jaël Champagne Gareau,female,0.81
Taoyong Cui,male,1.0
Anouk Oudshoorn,female,0.99
Ioannis Papantonis,male,1.0
Libo Zhang,male,0.83
Jaewoo Kang,male,1.0
Michael Papasimeon,male,1.0
Veronica Guidetti,female,1.0
Ufuk Topcu,male,0.96
Julio Christian Young,male,1.0
Bo Xu,male,0.77
Manuela Veloso,female,0.99
Kimmo Yan,male,0.99
Binny Mathew,male,1.0
Xuewei Li,female,0.7
Shuqin Ye,female,0.91
Xin Deng,female,0.64
Mauro Barni,male,1.0
Gianfranco Doretto,male,1.0
Xinyi Wang,female,0.98
Guy Avni,male,0.58
Zeyu Zhang,male,0.85
Md. Fahim Sikder,male,0.97
Joanna Kaczmarek,female,0.99
Shuo Liu,male,0.66
Qiong Luo,female,0.89
Jerzy Stefanowski,male,0.99
Ilaria Tiddi,female,1.0
Uma-Naresh Niranjan,male,0.99
Jie Liu,male,0.52
Yandan Tan,female,0.64
Erich Robbi,male,0.99
Ping Guo,female,0.6
Nikolaj I. Schwartzbach,male,1.0
Kenny Q. Zhu,male,0.97
Yichen Wang,female,0.52
Ionel Eduard Stan,male,1.0
Shuxian Li,female,0.94
Guohao Dai,male,0.98
Michael J. Wooldridge,male,1.0
Wenye Li,female,0.57
Shweta Jain,female,1.0
Qisong Yang,male,0.86
Edith Hemaspaandra,female,0.99
Ruhui Ma,female,0.7
Magdaléna Tydrichová,female,1.0
Haifeng Li,male,0.93
Ningyi Xu,female,0.79
Vireshwar Kumar,male,1.0
Chuming Li,male,0.53
Jun Pang,male,1.0
Can Xu,male,0.96
Ivan Serina,male,0.99
Sai Koti Reddy Danda,male,0.8
Minjia Zhang,female,0.79
Guochao Zhao,male,0.95
Jongwhoa Lee,male,0.75
Valeria Fionda,female,0.99
Slobodan Vucetic,male,0.99
Hao-Wei Yang,male,0.94
Zack Fitzsimmons,male,0.99
Junwen Duan,male,0.79
Jonas Wallat,male,0.99
Keyan Ding,male,0.64
Roy Fairstein,male,0.99
Jong-June Jeon,male,0.69
Bolei Zhang,male,0.78
Ezio Bartocci,male,0.99
Minakshi Dhar,female,0.97
Mohamed Ouaguenouni,male,0.98
Yaodong Yang,male,0.94
Punyajoy Saha,male,0.8
Minho Sim,male,0.95
Yuanqiu Liu,female,0.5
Beren Millidge,female,0.88
Zepeng Zhai,male,0.98
Ningping Mou,female,0.5
Xianghong Xu,female,0.77
Kobi Gal,male,0.94
Animesh Mukherjee,male,1.0
Jérôme Lang,male,1.0
Aurélie Beynier,female,1.0
Ying Zhu,female,0.88
Ronghua Luo,male,0.61
Jendrik Seipp,male,1.0
Shuai Guo,male,0.83
Shujian Yu,male,0.93
Sanyuan Zhao,male,0.88
Jiwei Li,male,0.81
Qingyang Zhang,male,0.57
Guangyu Wang,male,0.87
Scott Alfeld,male,1.0
David Speck,male,1.0
Maurice Pagnucco,male,0.99
Ataabak B. Hushmandi,male,0.7
Shengchao Liu,male,1.0
Sohaib Kiani,male,0.98
Niklas Strauß,male,1.0
João G. Ribeiro,male,0.99
Yuanyang Zhu,male,0.79
Rafal Bogacz,male,0.99
Yang Gu,male,1.0
Zhengui Xue,male,1.0
Pu Feng,male,1.0
Paolo Viappiani,male,1.0
Balint Gyevnar,male,0.89
Mingyu Xiao,male,0.66
Xin Liu,female,0.64
Yiqiang Chen,male,0.93
Thomas Oommen,male,1.0
Yongfeng Zhang,male,0.95
Hongzhan Lin,male,0.75
Zekarias T. Kefato,male,0.97
Jakub Lyskawa,male,1.0
Yan Solihin,male,0.58
Shu Guo,female,0.58
Chih-Ya Shen,female,1.0
Haifeng Sun,male,0.93
Chenyou Fan,male,0.67
Bir Bhanu,male,0.8
Ruigang Liang,male,1.0
Maryam Rostamigiv,female,0.96
Maciej Zieba,male,1.0
Magdalena Kacprzak,female,0.99
Joris Guérin,male,0.99
Xuejun Han,male,0.62
Bin Wu,male,0.95
Ole Jakob Mengshoel,male,0.98
Bernardo Cuenca Grau,male,1.0
Shashank Subramanian,male,1.0
Meltem Öztürk,female,1.0
Leila Amgoud,female,0.99
Fred Maurice Ngolè Mboula,female,1.0
Yiwen Ding,female,0.72
Jipeng Qiang,male,0.78
Siye Liu,female,0.57
Hoang Thi Thu Uyen,female,0.99
Chao Ma,female,0.83
Lynda Heimbach,female,1.0
Zhuoyang Chen,male,0.6
Haoxin Lin,male,0.79
Dan Meng,male,0.99
Jing Ma,female,0.78
Daniel Borrajo,male,0.99
Lorenzo Valgimigli,male,1.0
Dan Dongseong Kim,male,1.0
Yanglei Gan,male,0.78
Paul Weng,male,1.0
Xingsheng Zhang,male,0.71
Trevor Cohn,male,1.0
Christos Diou,male,1.0
Xing Tan,male,0.59
Chongyang Tao,male,0.83
Alex Lamb,male,0.95
Vadim Malvone,male,1.0
Mateusz Klimaszewski,male,1.0
Igor Sieradzki,male,1.0
Xinyue Zhang,female,0.99
Nathanaël Gross-Humbert,male,0.99
Eden Hartman,female,0.64
Chunjie Cao,male,0.72
Hao Wang,male,1.0
Yunpeng Li,male,0.98
Matthias Kerzel,male,1.0
Zhiwu Lu,male,1.0
Dominik Wojtczak,male,0.99
Luca Geatti,male,0.97
Shqiponja Ahmetaj,female,0.92
Jing Wang,female,0.78
Sigurjón Ingi Jónsson,male,1.0
Ruixuan Li,female,0.58
Jiachun Jin,male,0.58
Raymond K. Wong,male,1.0
Kyungwoo Song,male,0.97
Amul Agrawal,male,0.8
Lei Wang,female,0.53
Wolfgang Nejdl,male,1.0
Zhenshuo Zhang,male,0.8
Junjie Zhang,male,0.98
Dimitris Fotakis,male,1.0
Kaixuan Chen,male,0.59
Arvindh Arun,male,0.99
Mingyi Jia,male,0.57
Tianxu Wang,male,0.75
Anand Louis,male,0.99
Qinru Qiu,female,0.88
Jun Zhou,male,1.0
Yueming Lyu,female,0.57
Huajun Chen,male,0.79
Chris Biemann,male,0.91
Jérôme Botoko Ekila,male,1.0
Lei Zhu,female,0.53
Michael Beetz,male,1.0
Xianda Zheng,male,0.93
Hanxiu Zhang,female,0.67
Divyanshu Sheth,male,0.99
Arman Bolatov,male,0.98
Yaoman Li,male,0.83
Nirmalie Wiratunga,female,1.0
Till Fluschnik,male,0.99
Francisco S. Melo,male,1.0
Guido Sciavicco,male,1.0
Xiaohan Zhang,female,0.73
Éric Beaudry,male,0.99
Michael Sioutis,male,1.0
Xin Wang,male,0.67
Giovanna Maria Dimitri,female,0.99
Ashish Gupta,male,0.87
Zhifeng Kong,male,0.9
Hai-Tao Zheng,unknown,0.0
Xunlian Luo,male,0.54
Zhi Wang,male,1.0
Antoine Souloumiac,male,0.99
Mateusz Gniewkowski,male,1.0
Michael Katz,male,1.0
Sarah Alice Gaggl,female,0.99
Baptistin Coutance,male,0.99
Ruitao Ma,male,0.81
Steven J. Lynden,male,1.0
Mingxiao Li,male,0.81
Emad Aghajanzadeh,male,0.99
Qing Li,female,0.67
Xiang Li,male,0.67
Tao Sun,male,0.84
Rui He,female,1.0
Pawel Walkowiak,male,1.0
Zihan Guan,female,0.53
Preston K. Robinette,male,0.68
Federico Manzella,male,1.0
Yike Guo,female,0.56
Piotr Duszak,male,1.0
Chunjiang Zhu,male,0.83
Lei Chen,female,1.0
Raghav Jain,male,1.0
Xiaohong Xiang,female,0.89
Michele Ghiotti,female,0.54
Weixin Wu,male,0.62
Raul Sena Ferreira,male,0.99
Zijian Huang,male,0.96
Junming Yang,male,0.95
Olivier Spanjaard,male,0.99
Hongbo Xu,male,0.84
Jian Pu,male,0.86
Michael W. Mahoney,male,1.0
Xiaotian Hao,male,0.74
Pengfei Ren,male,0.95
Gilles Audemard,male,0.99
Marcin Kowalik,male,1.0
Lorenzo Famiglini,male,1.0
Marco Montali,male,1.0
Thomas Seidl,male,1.0
Lothar Hotz,male,1.0
Eunkyung Park,female,0.98
Jianxin Wang,male,0.87
Siliang Tang,male,0.67
Pin Tao,male,0.84
Seunghwan An,male,0.99
Ronen I. Brafman,male,1.0
Janusz A. Starzyk,male,1.0
Jeroen Paul Spaans,male,1.0
Roxana Radulescu,female,0.99
Xue Gu,female,0.81
Weidong Li,male,0.97
Mark McLean,male,1.0
Francesca De Luzi,female,1.0
Xingguo Chen,male,0.97
Jörg Rothe,male,1.0
Jing Lin,female,0.75
Xu Chen,male,1.0
Tim Miller,male,1.0
Jingyu Wang,female,0.57
Yizhao Gao,male,0.78
Yuxiang Wang,male,0.83
Mayukh Bagchi,male,1.0
Julia Lasek,female,0.99
Vasco Manquinho,male,0.99
Marek Klonowski,male,1.0
Ge Li,male,0.58
Thomas H. Weisswange,male,1.0
Fu Zhang,male,0.88
Rongrong Gao,female,0.9
Xinning Chen,female,0.76
Jiechuan Jiang,male,1.0
Marcel Steinmetz,male,0.98
Fabio Patrizi,male,1.0
Yao Zhang,male,0.9
Yazhe Niu,female,0.5
Xin Yao,male,0.57
Hossein Soltani,male,0.99
Ziqing Wen,female,0.73
Lars Kotthoff,male,1.0
Xue Li,female,0.96
Yuxiong He,male,1.0
Kenli Li,female,0.62
Ryo Kuroiwa,male,0.97
K. Subramani,male,0.68
Edith Elkind,female,0.99
Xiucheng Lyu,male,1.0
Aimin Huang,male,0.75
Nicholas Zerbel,male,1.0
David A. Abbink,male,1.0
Nir Oren,male,0.96
Hao Wang,male,1.0
Ruixuan Zhang,female,0.58
Julia Wichlacz,female,0.99
Nguyen Anh Tu,female,0.51
Heng Zhang,male,0.88
Fan Lin,female,1.0
Mingyuan Fan,male,0.79
Diogo S. Carvalho,male,1.0
Matteo Palmonari,male,1.0
Fedelucio Narducci,unknown,0.0
Shuangyin Li,male,0.6
Vaishak Belle,male,0.99
Yuxuan Shi,male,0.52
Carsten Witt,male,1.0
Nico Potyka,male,0.95
Leilei Ma,female,0.75
José-Luis Pérez-de-la-Cruz,male,1.0
Gal A. Kaminka,male,0.63
Timothy Parker,male,1.0
Sebastian Sardiña,male,1.0
Soumyadeep Roy,male,1.0
Da Luo,male,0.54
Jianxin Li,male,0.87
Niloy Ganguly,male,0.96
Kaiqi Zhao,male,0.51
Jean Leneutre,female,0.62
Haniye Kashgarani,female,0.96
Alex B. Wu,male,0.95
Sajal K. Das,male,0.89
Zhiyuan Liu,male,0.88
Jun Yang,male,0.98
Jiong Wu,male,0.84
Ehsan Beikihassan,male,0.94
Junliang Xing,male,0.97
Kagan Tumer,male,0.95
Zhiwei Ke,male,0.88
Pedram Salimi,male,0.99
Li Li,female,0.93
Xiuli Ma,female,0.98
Omran Alamayreh,male,0.97
Markos Papageorgiou,male,0.99
Ming-Hung Wang,male,1.0
Ho-Jin Choi,male,0.86
Aimin Zhou,male,0.75
Nir Lipovetzky,male,0.96
Ruoqi Wang,female,0.78
Zhe Zhao,male,0.75
Konrad Furmanczyk,male,1.0
Guanjun Liu,male,0.92
Kevin E. M. Church,male,1.0
Marco Favorito,male,1.0
Ziyao Meng,female,0.57
Shashi Shekhar Jha,male,0.94
Burkhard Schafer,male,0.99
Zhipeng Zhang,male,0.97
Jianqing Song,male,0.72
Donald A. Adjeroh,male,1.0
Daniel Höller,male,0.99
Wangshu Zhang,female,0.65
Daji Landis,female,0.53
Guang Chen,male,1.0
Li Luo,female,0.67
Sarah Winkler,female,0.99
Hao Ren,male,1.0
Jie Liu,male,0.52
Yanwen Ba,female,0.65
Yuan Fang,female,0.5
Bartosz Zielinski,male,1.0
Mansour Al Ghanim,male,0.98
Baokui Li,male,1.0
Paul Van Eecke,male,1.0
Gary Cook,male,1.0
Chenhan Wang,male,0.76
Amer E. Mouawad,male,0.96
Kahou Tam,male,0.51
Hangyu Mao,male,0.58
Ming-Ching Chang,male,0.67
Guillaume Escamocher,male,1.0
Jennifer A. Hobbs,female,1.0
Juan Zhao,male,0.99
Jacob W. Crandall,male,1.0
Lara Verheyen,female,0.98
Giuseppe Pirrò,male,0.99
Lawrence Mandow,male,0.99
Georgios Katsimpras,male,1.0
Xiaoyu Li,female,0.69
Xiaohao Cai,male,0.84
Xuelei Sun,male,0.7
Jelle Piepenbrock,male,0.98
Ruifan Li,female,0.6
Qiqi Wang,female,0.86
Ruofan Wang,male,0.64
Sitong Shen,female,0.77
Surendrabikram Thapa,unknown,0.0
Xiangyu Liao,male,0.69
Songtuan Lin,female,0.67
Taehwa Choi,male,0.76
Feng Shi,male,1.0
Mauricio Duarte,male,1.0
Harish G. Ramaswamy,male,1.0
João Marques-Silva,male,0.99
Shivam Gupta,male,1.0
Rafael C. Cardoso,male,1.0
Frank Neumann,male,1.0
Tingting Leng,female,0.96
Siyu Ren,female,0.77
Runtong Zhang,female,0.57
Xinyuan Lian,female,0.67
Liang Ding,male,0.92
Haitao Wang,male,0.96
Thomas Peyrin,male,1.0
Chaoqun Su,male,0.68
Xuan Liu,female,0.61
Sen Zhang,male,0.55
Pei-Nan Zhong,male,0.73
Xin Chen,female,0.5
Sylvie Coste-Marquis,female,0.99
Guixing Wu,male,0.6
Jiamou Liu,unknown,0.0
David Sarne,male,1.0
Xiaoxuan Gou,female,0.84
Guangdong Bai,male,0.96
Ponnurangam Kumaraguru,male,0.99
Jia Li,female,0.84
Jörg Hoffmann,male,1.0
Meihui Zhang,female,0.98
Xiaotong Cheng,female,0.83
Han Yu,male,0.56
Ying Li,female,0.79
Jacek Tabor,male,1.0
Alberto Pozanco,male,1.0
Roberto Corizzo,male,1.0
Andrea Passerini,female,0.69
Xin Zhou,female,0.5
Qianren Mao,male,0.67
David Corsar,male,1.0
Bartlomiej Olber,male,1.0
Yinliang Yue,male,0.86
Kamil Faber,male,0.99
Thi Ngoc Trang Tran,female,0.92
Jiangxia Cao,female,1.0
Wenxuan Wang,male,0.62
David Winkel,male,1.0
Zongwei Zhu,male,1.0
Ya-Lin Zhang,female,0.93
Dragan Doder,male,0.98
Greta Greco,female,0.99
Francesco Fuggitti,male,1.0
Giandomenico Cornacchia,male,1.0
Shengyuan Wang,male,0.7
Jérémie Guiochet,male,0.99
Bowen Zhang,male,0.55
Arlindo L. Oliveira,male,0.98
Pascal Krenz,male,0.99
Chunlin Chen,male,0.74
Yuzhu Ji,female,0.8
Jonathan Shaki,male,1.0
Feilong Tang,male,0.94
Ioannis Papamichail,male,1.0
Magdalena Ortiz,female,1.0
Hong Qian,male,0.67
Tomás Mikolov,male,1.0
Annette ten Teije,female,1.0
Xiao Zhan,female,0.56
Govind S. Sankar,male,0.99
Katrien Beuls,female,1.0
Oliver Fernández Gil,male,0.99
Hongye Cao,male,0.57
Bruno Lacerda,male,1.0
Qiang Shen,male,0.95
Xinyu Wang,female,0.92
Zichang Ge,male,0.93
Nikos Katzouris,male,0.99
Pierre-François Gimenez,male,1.0
Filip Kolodziej,male,0.99
Ethan Pedersen,male,0.99
Jianchao Ji,male,0.91
Housam Khalifa Bashier Babiker,male,0.96
Xiaoyu Ding,female,0.69
Simon Rittel,male,0.99
David Rother,male,1.0
Andrea Bondavalli,female,0.69
Paolo Felli,male,1.0
Ling Ling Chan,female,0.81
Maxat Tezekbayev,male,0.99
Alexander Chebykin,male,1.0
Randy Goebel,male,0.99
Jiangpeng Yan,male,0.91
Adrià de Gispert,male,0.96
Sheng Wu,male,0.72
Linfeng Song,male,0.83
Fu Xiao,female,0.56
Xuanxiang Huang,male,1.0
Hailing Wang,female,0.8
Wannian Xia,male,1.0
Viet-Man Le,male,0.71
Anjana Wijekoon,female,0.97
Song Wang,male,1.0
Xingang Wang,male,1.0
Shoushan Li,female,0.79
Sandro Pinto,male,0.99
Tanja Alderliesten,female,0.99
Robert Amor,male,1.0
Thin Nguyen,male,0.59
Antonios Gouglidis,male,1.0
Yongming Liu,male,0.93
Yun Zhu,female,1.0
Yong Wu,male,1.0
Zhennan Chen,male,0.74
Yi Zhu,female,1.0
Luping Zhou,female,0.58
Ernst Moritz Hahn,male,1.0
Jianye Hao,male,0.74
Bao Duong,male,0.69
Mateo Perez,male,1.0
Luca Ragazzi,male,0.97
Sebastian Stein,male,1.0
Umer Siddique,male,0.99
Haizhou Shi,male,0.98
Lijie Hu,female,0.57
Feng Wang,male,0.92
Jianxin Liao,male,0.87
