author_name,Gender,Gender Probability
Francesca A. Lisi,female,1.0
Roman Barták,male,0.99
András Lörincz,male,0.99
James S. Aitken,male,1.0
Pavlos Moraitis,male,1.0
Thomas Bittner,male,1.0
Wolfgang Mayer,male,1.0
Michel Dojat,male,0.94
Tiffany Ya Tang,female,1.0
Philippe Caillou,male,1.0
Louis Hugues,male,0.99
Savina Andonova,female,0.99
Antonio Chella,female,0.74
Peter J. F. Lucas,male,1.0
Galia Angelova,female,0.98
Carine Webber,female,0.99
Emilio Benfenati,male,0.99
Christian Popow,male,0.99
Silja Renooij,female,0.99
François Goasdoué,male,0.99
Susana Muñiz,female,0.99
Martin Dzbor,male,0.99
Paulo Carreiro,male,1.0
Leila Amgoud,female,0.99
Brigitte Safar,female,0.99
C. Sordo,male,0.71
Marco Alberti,male,1.0
Frank Schönherr,male,1.0
Paulo Paiva,male,1.0
Paolo Mazzatorta,male,1.0
Miquel Sànchez-Marrè,male,0.99
Markus Zanker,male,1.0
Davide Bogni,male,1.0
Elena Hernández-Pereira,female,0.99
Arnaud Berny,male,0.99
Olivier de Mouzon,male,0.99
Wiebe van der Hoek,male,0.66
Daniel Borrajo,male,0.99
James Anderson,male,1.0
Piergiorgio Bertoli,male,0.99
Franz Wotawa,male,0.99
Gilles Venturini,male,0.99
Markus Stumptner,male,1.0
Stefania Bandini,female,1.0
Theodoros Evgeniou,male,1.0
Carlos Bento,male,1.0
Enver Sangineto,male,0.99
Fernando Fernández,male,1.0
Henri Prade,male,0.98
Ahmed K. Elmagarmid,male,0.98
Oscar Fontenla-Romero,male,0.99
Sara Passone,female,0.98
Claudia Picardi,female,0.99
Sylviane Gentil,female,0.99
Sabato Marco Siniscalchi,male,1.0
Michel Page,male,0.94
Derek R. Magee,male,1.0
Ansaf Salleb,female,0.8
Pierre Nugues,male,0.99
Ralf Gerber,male,1.0
Vincenzo Lombardo,male,1.0
Herbert Jaeger,male,1.0
Martin Pollet,male,0.99
Christophe Dousson,male,1.0
Harald Trost,male,1.0
Eyke Hüllermeier,male,0.64
Rosanna Bray,female,1.0
Bálint Takács,male,0.98
André Elisseeff,male,0.99
Frans Coenen,male,0.99
Andrzej Szalas,male,1.0
Marcello Frixione,male,1.0
Maria Fasli,female,0.99
Minghua He,female,0.53
Rolf Schwitter,male,1.0
Jean-Luc Gouzé,male,1.0
Frank van Harmelen,male,1.0
Roberto Basili,male,1.0
Michael Michalakopoulos,male,1.0
Maria Teresa Pazienza,female,0.99
Bertha Guijarro-Berdiñas,female,0.99
Toby Walsh,male,0.91
Giovanna Petrone,female,0.99
Ian P. Gent,male,1.0
Dnyanesh G. Rajpathak,male,0.99
Georg Gottlob,male,0.99
Alexander Boer,male,1.0
Evelina Lamma,female,0.99
Catherine Garbay,female,1.0
Marco Baroni,male,1.0
Sylvie Cauvin,female,0.99
Céline Hernandez,female,1.0
Carmelo Del Valle,male,0.99
Christel Vrain,female,0.99
Jérôme Chapelle,male,1.0
Enrico Motta,male,1.0
Maria Inmaculada Paz-Andrade,female,0.99
Nicolas Monmarché,male,1.0
Marie-Christine Rousset,female,1.0
Bruno Heim,male,1.0
Gerhard Friedrich,male,1.0
Fabrizio Costa,male,1.0
James Dowdall,male,1.0
Alessandro Cimatti,male,1.0
Luca Console,male,0.97
Bernd Rehfus,male,1.0
Alfonso Gerevini,male,0.99
Hidde de Jong,male,0.99
Barnabás Póczos,male,1.0
Lu Zhang,female,1.0
Ivan Rozman,male,0.99
Michael Arens,male,1.0
Martí Sánchez-Fibla,male,0.94
John Bell,male,1.0
Alexandre Delteil,male,0.99
Serge Boverie,male,0.99
Antonio S. Cofiño,male,0.99
Sabine Moisan,female,0.99
Sara Manzoni,female,0.98
Philippe Dague,male,1.0
Joaquim Comas,male,0.99
Rafal Mikolajczak,male,0.99
Didier Dubois,male,0.99
Inês Lynce,female,1.0
Nicholas R. Jennings,male,1.0
Alessandro Micarelli,male,1.0
Christian Cortes,male,0.99
Antonio Garrido,male,1.0
Albena Strupchanska,female,0.99
Massih-Reza Amini,male,0.71
Manfred Kerber,male,1.0
Fabio Rinaldi,male,1.0
Werner Horn,male,1.0
José T. Palma,male,0.98
Dominique Longin,male,0.52
Mateja Jamnik,female,0.89
Michael Knorr,male,1.0
Francisco C. Pereira,male,1.0
Barry Smyth,male,0.99
Eun Gyung Kim,female,0.75
Jose Luis Legido,male,0.99
Andreas Herzig,male,1.0
Niels Peek,male,1.0
Ignasi R.-Roda,male,0.99
Rinke Hoekstra,male,0.73
Michael Daum,male,1.0
Gianfranco Lamperti,male,1.0
Stefano Ferilli,male,1.0
Christian Vallée,male,0.99
Viet Dung Dang,male,0.6
Ralph Schäfer,male,1.0
Martijn L. van Aartrijk,male,1.0
Peter Struss,male,1.0
Julian Eggert,male,0.99
Bernd Ludwig,male,1.0
Ruurd Pels,male,0.99
Alessandro Moschitti,male,1.0
Maria Fox,female,1.0
Juan Canda,male,0.99
Walid G. Aref,male,0.98
Hoong Chuin Lau,male,0.67
Zahir Maazouzi,male,0.97
Roberto Marcondes Cesar Junior,male,1.0
R. Cano,male,0.77
Ulrike Sattler,female,0.99
Cees Witteveen,male,0.99
Yanguo Jing,female,0.78
Chris Reed,male,0.91
Jim Prentzas,male,1.0
David Bonnefoy,male,1.0
Nicolas Balacheff,male,1.0
Eulogio Jimenez,male,0.99
Samir Aknine,male,0.98
Patricia Anthony,female,1.0
Stefan Trausan-Matu,male,0.99
Alexis Drogoul,male,0.85
Ciprian-Daniel Neagu,male,1.0
Bruno Zanuttini,male,1.0
Radboud Winkels,male,0.99
David C. Hogg,male,1.0
Jakob Mauss,male,1.0
Salem Benferhat,male,0.95
Joachim Hertzberg,male,1.0
Ralf Schweimeier,male,1.0
Manel Poch,female,0.62
Jaume Agustí-Cullell,male,0.99
Samir Chopra,male,0.98
Bertrand Neveu,male,0.99
Renata Wassermann,female,1.0
Vahid Nassehi,male,0.99
Patrick Prosser,male,1.0
Giovanni Soda,male,0.99
Patrick Doherty,male,1.0
Nicolas Maudet,male,1.0
Nicolas Labroche,male,1.0
Simon Parsons,male,0.99
Paul H. Leng,male,1.0
Thomas Heider,male,1.0
Khaled Ghédira,male,0.98
Roque Marín,male,0.99
Marco Anelli,male,1.0
Kris Van Marcke,male,0.65
Bernhard Nebel,male,1.0
Nikos I. Karacapilidis,male,0.99
Vincent Maya,male,0.99
Marina Zanella,female,0.99
Ulises Cortés,male,1.0
Keith E. Brown,male,1.0
Giuseppina C. Gini,female,0.99
Aphrodite Galata,female,0.99
Thomas Andreas Meyer,male,1.0
Dominique Dutoit,male,0.52
Josefina Sierra-Santibáñez,female,0.99
Mark Ryan,male,0.98
Edgar Körner,male,1.0
Nicolas Lhuillier,male,1.0
Anthony G. Cohn,male,1.0
Yuyue Song,female,0.96
Dominik Wieland,male,0.99
Mikhail J. Atallah,male,1.0
Régis Sabbadin,male,0.99
Subrata Das,male,0.91
Nicolas Prcovic,male,1.0
Christos Berberidis,male,1.0
Paul Cotter,male,1.0
Artur Ottlik,male,1.0
Jordi Sabater,male,0.99
Hans-Werner Kelbassa,male,1.0
Alain Dutech,male,0.99
Istvan Szita,male,1.0
Ian Horrocks,male,1.0
Patrick Gallinari,male,1.0
David Millet,male,1.0
Jesús S. Aguilar-Ruiz,male,0.98
