author_name,Gender,Gender Probability
Mineichi Kudo,male,1.0
Stefano Ermon,male,1.0
Eric Horvitz,male,1.0
Olivier Buffet,male,0.99
Zhou Zhao,male,0.6
Zhengdong Lu,male,1.0
Yu Zhou,female,0.51
Congfu Xu,male,1.0
Gianluigi Greco,male,1.0
Ramasuri Narayanam,unknown,0.0
Jessica Chemali,female,1.0
Hanxiao Shi,female,0.54
Dietmar Jannach,male,1.0
Luis Fariñas del Cerro,male,1.0
Nisarg Shah,male,1.0
Zied Bouraoui,male,0.98
Derek Long,male,1.0
Ingo Thon,male,1.0
Minh Dao-Tran,male,0.74
Ye Liu,male,0.57
Pietro Baroni,male,1.0
Joydeep Biswas,male,0.98
Helen Meng,female,1.0
Lu Sun,female,0.86
Yohei Fusayasu,male,1.0
Dongxia Wang,female,0.93
Haoyuan Peng,male,0.88
Per Austrin,male,0.96
Jun Gao,male,0.85
Bamshad Mobasher,male,0.94
Eugenia Ternovska,female,0.99
Qiang Yang,male,1.0
Laura Souza Vonessen,female,0.99
Christian Bessiere,male,0.99
Junfeng Wen,male,0.95
Michael Winikoff,male,1.0
Mohammad Raza,male,0.91
Mara Abel,female,0.97
Michael Drinkwater,male,1.0
Wenhao Jiang,male,0.95
Cheng Yang,male,0.87
Ximing Wen,male,0.78
Junfeng Yao,male,0.95
Biao Liu,male,0.98
Leslie Pack Kaelbling,female,0.83
Xiao-Xin Li,unknown,0.0
Yexiang Xue,male,0.8
Cheng Deng,male,0.63
Thomas Lukasiewicz,male,1.0
Jeremias Berg,male,0.99
Yongjie Yang,male,0.92
Massimiliano Giacomin,male,1.0
Fabian Hadiji,male,1.0
Andrea Micheli,male,1.0
Angelika Kimmig,female,0.99
Michael Weiss,male,1.0
Hai Wan,female,1.0
Martina Troesch,female,0.99
Simon Mackenzie,male,0.99
Qi Dai,male,0.85
Peter Tiño,male,1.0
Adrian Pino Angulo,male,0.99
Joel Luis Carbonera,male,0.99
Yingzhen Yang,female,0.83
Marie D. Manner,female,0.99
Shuo Li,male,0.66
Wilton de Paula Filho,female,0.99
Lei Duan,female,0.53
Emmanuel Hadoux,male,0.99
Malte Helmert,male,0.99
Barry Hurley,male,0.99
Mikolás Janota,male,0.69
Brian Logan,male,1.0
Shirui Pan,female,0.56
Michael Abseher,male,1.0
Fei Yu,female,1.0
Weixue Lu,female,0.64
Michael L. Littman,male,1.0
Giordano Cabral,male,0.99
Yi Wang,male,1.0
Martin Aleksandrov,male,0.99
Francesco Orsini,male,1.0
José-Marcio Luna,female,0.97
Xiao Ding,male,1.0
Ping Luo,female,0.61
Alejandro Corbellini,male,1.0
Qiang Yang,male,1.0
Adam Hair,male,0.98
Xuefeng Chen,male,0.85
Jianhuang Lai,male,1.0
Alessio Lomuscio,male,0.99
Stanislav Zivný,female,0.5
Chang Xu,male,0.91
Jacopo Mauro,male,1.0
Danyan Lv,female,0.64
Yu-Kun Li,male,1.0
James T. Kwok,male,1.0
Yifan Zhang,male,0.56
Paola Velardi,female,0.99
Marcus Hutter,male,1.0
Chang Xia,female,0.92
Gerardo I. Simari,male,1.0
Wei Gao,male,1.0
Christopher Kiekintveld,male,1.0
Nic Wilson,male,0.86
Sheng-Jun Huang,male,1.0
Stephen H. Muggleton,male,1.0
Hang Li,male,1.0
Wu-Jun Li,unknown,0.0
Elena Bellodi,female,0.99
Shay Deutsch,male,0.55
Liang Du,male,0.92
Jianguo Xiao,male,0.99
Fazlul Hasan Siddiqui,male,0.96
Frank Wolter,male,1.0
Anna Harutyunyan,female,0.99
Gilles Chabert,male,0.99
Giuseppe Perelli,male,0.99
Leendert W. N. van der Torre,male,0.99
Chengbin Peng,male,1.0
Michael Norrish,male,1.0
Xingwei Zhu,male,0.79
Sambaran Bandyopadhyay,male,1.0
René Schönfelder,male,0.98
Bo Tang,male,0.77
Ying-Cong Chen,male,0.52
James H. Faghmous,male,1.0
Guoping Hu,male,0.84
Martin Gasser,male,0.99
W. Marco Schorlemmer,male,1.0
Yue Wang,female,0.67
Mrinmaya Sachan,unknown,0.0
Cristian Molinaro,male,0.99
Stefano Faralli,male,1.0
Birte Glimm,female,0.98
Yiu-ming Cheung,male,1.0
Ning Xie,female,0.72
Guangyou Zhou,male,1.0
Luc De Raedt,male,0.99
Ross Conroy,male,0.93
Roni Stern,male,0.74
Fabien Gandon,male,0.99
Alexander Shleyfman,male,1.0
Manuel Sorge,male,0.99
Yuri Malitsky,male,0.61
Yunya Song,female,0.91
Ming Zhou,male,0.67
Di Wang,male,0.5
Robert C. Miller,male,1.0
Frank Hutter,male,1.0
Yi Liao,female,0.57
Hanmo Wang,male,0.87
Fei Fang,female,1.0
Bing Qin,male,1.0
Ralf Möller,male,1.0
Roman Kontchakov,male,0.99
Vladik Kreinovich,male,0.98
André Hernich,male,0.99
Jie Qin,male,1.0
Partha Sarathi Dutta,male,1.0
Duyu Tang,male,0.58
Zhirun Liu,female,0.67
Qinghua Hu,male,0.54
Peng Wang,male,1.0
Raul Fonseca Neto,male,0.99
Florian Nothdurft,male,1.0
Carlo Strapparava,male,0.99
Shuzhong Zhang,male,1.0
Xiang Li,male,0.67
Danish Contractor,male,0.98
Oskari Tammelin,male,1.0
Tat-Seng Chua,unknown,0.0
Jinsong Su,male,0.89
Jiajun Chen,male,0.91
Yasuhiro Fujiwara,male,1.0
Ario Santoso,male,0.99
Zhiqiang Tang,male,1.0
Hylke Buisman,male,0.88
Víctor Codocedo,male,0.99
Hanghang Tong,male,0.73
Vangelis Karkaletsis,male,0.98
Karthik Dinakar,male,1.0
Adam Clearwater,male,0.98
András György,male,0.99
Taiki Todo,male,0.99
Jie Zhang,male,0.52
Xiaoming Zhang,male,0.79
Vikas Joshi,male,1.0
Erik S. Steinmetz,male,0.99
João Leite,male,1.0
Linli Xu,female,0.93
Heng Huang,male,1.0
Liping Jing,female,0.89
Martine De Cock,female,0.99
Xin Xin,female,0.83
Frédéric Koriche,male,1.0
Chaoyan Wang,female,0.63
Yang-Ping Zhu,male,0.52
Andrew Cropper,male,1.0
Elena Montañés,female,0.99
Song Wang,male,1.0
Thibaut Munzer,male,0.99
Fangyuan Wang,female,0.71
Francesco Ronzano,male,1.0
Aaron W. Dennis,male,1.0
Michael P. Kim,male,1.0
Xiaojie Guo,female,0.55
Julián Mestre,male,0.99
Wenbin Jiang,male,0.95
Yi-Dong Shen,unknown,0.0
Florian Pommerening,male,1.0
Didier Dubois,male,0.99
Paul Ruvolo,male,1.0
Bernhard Schölkopf,male,1.0
Ronghuo Zheng,male,1.0
Denis K. Ponomaryov,male,0.94
Oleg Maksimov,male,1.0
Qingliang Chen,male,1.0
Kirthevasan Kandasamy,male,1.0
Jussi Rintanen,male,0.98
Yuexian Hou,female,0.82
Matthias Mnich,male,1.0
Dongxia Wang,female,0.93
Leila Wehbe,female,0.99
Thomas S. Huang,male,1.0
Xiaofang Wang,female,0.89
George A. Krimpas,male,0.99
Bowen Zhou,male,0.58
Yunseong Hwang,male,0.93
Lihuo He,female,1.0
Boris Motik,male,0.99
Natasha Alechina,female,0.99
Songde Ma,male,1.0
Bing Liu,male,0.8
Junqing Xie,male,0.58
Fabrice Mayran de Chamisso,male,0.99
Dileep Kini,male,0.97
Xuemin Lin,male,0.55
Berk Kapicioglu,male,0.98
Matthias Knorr,male,1.0
Egor V. Kostylev,male,0.99
Aleksey Buzmakov,male,0.99
Ana L. C. Bazzan,female,0.92
Yoram Bachrach,male,0.99
Prasad Tadepalli,male,0.99
Eduard H. Hovy,male,1.0
Maria Fox,female,1.0
Horst Samulowitz,male,0.99
Johannes Hofbauer,male,1.0
Luca Ducceschi,male,0.97
Anastasia Paparrizou,female,0.99
Shaojun Wang,male,0.81
Mehdi Samadi,male,0.98
Jingwei Xu,male,0.68
Jesús Giráldez-Cru,male,0.98
Zainul Charbiwala,male,0.97
Yevgeniy Vorobeychik,male,1.0
Heng Ji,male,1.0
Djallel Bouneffouf,male,0.99
Andrew Lampert,male,1.0
Nico Altobelli,male,0.95
Fuchun Sun,male,0.7
Shuigeng Zhou,male,1.0
Marc Denecker,male,1.0
Jiajun Zhang,male,0.91
Zheng Yu,male,0.87
Zihe Wang,male,0.58
Irina Trubitsyna,female,0.99
Bruno Zanuttini,male,1.0
Tomasz P. Michalak,male,1.0
Hang Li,male,1.0
Ryen White,male,0.73
Emanuel Sallinger,male,0.99
Yun Liu,female,0.62
Chao Xu,male,0.83
Annamária Kovács,female,1.0
Rina Dechter,female,0.98
Kaixiang Mo,male,0.94
Wenjun Zhang,male,0.54
Anna H. R. Costa,female,0.99
Basil Philipp,male,1.0
Ariel D. Procaccia,male,0.83
Shlomo Berkovsky,male,0.99
Botong Wu,male,0.88
Thomas Eiter,male,1.0
Philip S. Thomas,male,1.0
Erez Karpas,male,0.99
Josef Bajada,male,0.99
Tanveer A. Faruquie,male,0.96
Jianbo Yang,male,0.97
Johannes Textor,male,1.0
Johannes Peter Wallner,male,1.0
Mikhail Soutchanski,male,1.0
Peng Cui,male,0.92
Feiping Nie,male,0.83
Hong Cheng,female,0.5
Dorothea Baumeister,female,1.0
Shiliang Sun,male,0.91
Shiyu Chang,female,0.68
Nicolas Maudet,male,1.0
Serge Gaspers,male,0.99
Panagiotis Kouvaros,male,1.0
Maria-Florina Balcan,male,0.64
Liang Jiang,male,0.92
Kalyan Veeramachaneni,male,1.0
Miguel Perez Ayucar,male,1.0
Yichen Wang,female,0.52
Weiming Lu,male,0.94
Yang Yang,female,0.62
Xin Geng,female,0.64
Jun Zhu,female,1.0
Christian Sacarea,male,0.99
Zhiqiang Gao,male,1.0
Manoj Kumar Chinnakotla,male,0.99
Chengqing Zong,male,0.77
Tao Wu,male,0.84
Xin Li,female,0.83
Jiawei Han,male,0.75
Jason Sakellariou,male,1.0
Peter Bro Miltersen,male,1.0
Vadim Levit,male,1.0
Guang-Neng Hu,unknown,0.0
Michael Kueppers,male,1.0
Kevin D. Seppi,male,1.0
Kuldeep S. Meel,male,0.93
Jian Lu,male,1.0
Manuel Lopes,male,1.0
Youlu Xing,female,1.0
Binbin Li,male,0.69
Agata Niescieruk,female,0.99
Amit K. Chopra,male,0.94
Dandan Song,female,0.58
Tie-Yan Liu,unknown,0.0
Hiroshi Mamitsuka,male,1.0
Yilin Wang,female,0.95
Umberto Grandi,male,1.0
Elena Cabrio,female,0.99
Maxim Likhachev,male,0.99
Diego Calvanese,male,1.0
Francis Bisson,male,0.88
Yilin Kang,female,0.95
AnneMarie Maes,female,1.0
Siddhartha Banerjee,male,1.0
Sarit Kraus,female,0.98
Karim Tabia,male,0.98
Fábio Gagliardi Cozman,male,1.0
Alessandro Sperduti,male,1.0
Xiaojun Quan,male,0.68
Lin Xu,female,0.67
Doina Precup,female,0.99
Yue Yin,female,0.83
Yong Ge,male,1.0
Kun Zhang,male,0.78
Carlos Ansótegui,male,1.0
Christopher Amato,male,1.0
Chunyu Kit,male,0.62
Chi Wang,male,0.96
Hector J. Levesque,male,1.0
Ji-Rong Wen,unknown,0.0
Swan Rocher,male,0.57
Serena Villata,female,0.99
Manuela M. Veloso,female,0.99
Matthew Harding,male,1.0
Jack Flann,male,0.99
Jialin Zhang,female,0.91
Saulo Moraes Villela,male,1.0
Martin Leucker,male,0.99
Supratik Chakraborty,male,1.0
Jean-Marie Lagniez,male,0.58
Martin Diller,male,0.99
Yi Chen,female,0.71
Irwin King,male,1.0
Joelle Pineau,female,0.98
Hugo Gilbert,male,1.0
Jin Huang,male,1.0
Lidong Bing,male,0.8
Lane A. Hemaspaandra,male,0.7
Avinatan Hassidim,male,1.0
Sven Seuken,male,1.0
Qinfeng Shi,male,0.69
Moshe Y. Vardi,male,0.99
Wei Liu,male,0.69
Ian A. Kash,male,1.0
Sanjiang Li,male,1.0
Andrew C. Trapp,male,1.0
Fiammetta Ghedini,female,0.99
Filipe Assunção,male,1.0
Zhoujun Li,male,0.67
Ioannis Caragiannis,male,1.0
Jae Hee Lee,male,0.76
Shoshana Vasserman,female,1.0
Nguyen Ha Vo,male,0.55
Bo Xu,male,0.77
Xiaohua Tony Hu,male,0.99
Adnan Darwiche,male,0.99
Daling Wang,female,0.59
Roie Zivan,male,0.94
Harald Frostel,male,1.0
Alneu de Andrade Lopes,unknown,0.0
Ramachandra Kota,male,0.96
Natalie Parde,female,1.0
Tomer Parash,male,0.92
Alessandro Artale,male,1.0
Stephanie Rosenthal,female,1.0
Pascal Poupart,male,0.99
Lihi Naamani Dery,female,0.98
Shuai Wang,male,0.83
André R. Gonçalves,male,0.99
Csaba Szepesvári,male,0.99
Ting Liu,female,0.66
Jia-Huai You,unknown,0.0
Ryan Prescott Adams,male,0.99
Peng Zhou,male,1.0
Zhendong Su,male,1.0
De-Chuan Zhan,unknown,0.0
Víctor Gutiérrez-Basulto,male,0.99
Pierre Genevès,male,0.99
Tom Rodden,male,0.99
Ping Guo,female,0.6
Wannes Meert,male,0.98
Zongxu Mu,male,1.0
Ringo Baumann,male,0.97
Manuele Bicego,male,0.98
Michael J. Wooldridge,male,1.0
Amin Karbasi,male,0.97
Marc van Zee,male,1.0
Matteo Denitto,male,1.0
Fernando J. Von Zuben,male,1.0
Nenghai Yu,male,1.0
Xin Cao,female,0.64
Yong Li,male,0.63
Edith Hemaspaandra,female,0.99
Tobias Domhan,male,1.0
Adam M. Smith,male,0.98
Joel E. Fischer,male,0.99
Ling-Yu Duan,female,0.83
Masashi Sugiyama,male,1.0
Ankush Khandelwal,male,1.0
Simina Brânzei,female,0.95
Wei Xia,female,1.0
Scott D. Smith,male,1.0
Robert E. Schapire,male,1.0
Fei Tian,male,1.0
Byron Boots,male,1.0
Noa Agmon,female,0.77
Zhuo Hui,female,0.67
Liangda Fang,female,0.5
Yuping Liu,female,0.75
Supriyo Ghosh,male,0.98
Dacheng Tao,male,1.0
Vipin Kumar,male,0.93
Jean-Guy Mailly,male,0.99
Junwen Duan,male,0.79
Alessandro Lazaric,male,1.0
Alexandros A. Voudouris,male,1.0
Sarvnaz Karimi,female,1.0
Amine Balafrej,male,0.97
Yi Zhou,male,0.67
Xiaoqing Zheng,female,0.82
Giovanni Stilo,male,0.99
Anton Dries,male,0.99
Biao Zhang,male,0.98
Yong Rui,male,1.0
Yingce Xia,female,0.92
Yifeng Zeng,male,0.84
Dennis E. Shasha,male,0.99
Yan Yan,female,0.87
Mingkui Tan,male,1.0
Shlomo Zilberstein,male,0.99
Philip S. Yu,male,1.0
Nikolaj S. Bjørner,male,1.0
Livio Robaldo,male,0.99
Josep Valls-Vargas,male,1.0
Zhenfeng Yuan,male,0.94
Bella Robinson,female,0.97
Jérôme Lang,male,1.0
Aurélie Beynier,female,1.0
Yuhang Wang,male,0.79
Chen Li,female,1.0
Gera Weiss,male,0.58
François Charpillet,male,0.99
Carlos Mencía,male,1.0
Travis Mandel,male,1.0
Tong Zhang,male,0.85
Ana Cristina Bicharra Garcia,female,0.92
Xinmei Tian,female,1.0
Horacio Saggion,male,1.0
Maurice Pagnucco,male,0.99
Alessandro Previti,male,1.0
Ying Xu,female,0.88
Mathieu Ramona,female,0.99
Jeffrey Chan,male,1.0
Michaël Thomazo,male,1.0
Jilles Steeve Dibangoye,male,0.98
Xiaohu Cheng,male,0.93
Eric P. Xing,male,1.0
Wenwu Zhu,male,0.9
Koushik Kar,male,1.0
Emilios Cambouropoulos,male,0.99
Paolo Viappiani,male,1.0
Hongteng Xu,male,0.8
Anne-Marie George,female,1.0
Catherine Moon,female,1.0
Umut Oztok,male,0.97
Yongfeng Zhang,male,0.95
Kathryn Mazaitis,female,1.0
Simon Fong,male,1.0
Yiqun Liu,female,0.52
Gerhard Brewka,male,1.0
Bo Liu,male,0.77
Andrés Abeliuk,male,0.99
Qing He,male,1.0
Yunzhi Tan,female,0.5
Xiaochi Wei,female,0.58
Quan Yuan,male,1.0
Xiaoqin Zhang,female,0.95
Tim Baarslag,male,1.0
Yaoliang Yu,male,1.0
Oded Betzalel,male,0.99
Wheeler Ruml,male,1.0
Handong Zhao,male,0.89
James P. Delgrande,male,1.0
Zhouyu Fu,male,0.76
Amedeo Napoli,male,0.99
Oskar Skibski,male,0.99
Pengcheng Wu,male,0.96
Rongcheng Lin,male,1.0
Bernardo Cuenca Grau,male,1.0
Sarvapali D. Ramchurn,unknown,0.0
Shou-De Lin,unknown,0.0
Yuekui Yang,female,0.5
Shaul Markovitch,male,0.99
Rafael Peñaloza,male,1.0
Yisong Wang,male,0.83
Jiliang Tang,male,0.95
Alexander G. Hauptmann,male,1.0
Bryan Renne,male,1.0
Yongcai Wang,male,0.94
Rami Puzis,male,0.96
Tim Brys,male,1.0
Daniel Borrajo,male,0.99
Parag Singla,male,1.0
Paul Weng,male,1.0
Piotr Tadeusz Bilinski,male,1.0
Gabriel Diéguez,male,0.99
Franz Wotawa,male,0.99
Frans Adriaan Oliehoek,male,1.0
Munindar P. Singh,male,0.91
Adway Mitra,male,0.91
Alexander Ihler,male,1.0
Huy Mai,female,0.96
Sarah Eisenstat,female,0.99
Maximos Kaliakatsos-Papakostas,male,0.97
Justin Helbert,male,0.99
David Timothy Lee,male,1.0
Yizhou Wang,male,0.73
Omer Geiger,male,0.97
Xiaohua Hu,female,0.69
Min Zhang,male,0.56
Marc Yu-San Chee,male,0.57
Pushmeet Kohli,female,0.5
Kurt De Grave,male,1.0
Hongwei Hao,male,0.86
Pierre Roy,male,0.99
Zhenzhou Ji,male,1.0
Daixin Wang,male,0.6
Wenchao Jiang,male,0.86
Zhiwu Lu,male,1.0
Craig Boutilier,male,1.0
Matteo Venanzi,male,1.0
Peter Stone,male,1.0
Patrice Perny,female,0.53
Mauricio Orozco-Alzate,male,1.0
Chavalit Likitvivatanavong,male,1.0
María D. R.-Moreno,female,0.99
Xiuzi Ye,female,1.0
Sameep Mehta,male,0.99
Jean Christoph Jung,male,1.0
Zhaohong Sun,male,0.67
Abram L. Friesen,male,0.98
Yunhui Guo,female,0.6
Xiaotong Zhang,female,0.83
Peng Han,male,0.88
Andrew Perrault,male,1.0
Xingquan Zhu,male,1.0
Michael Buro,male,1.0
Alan Fern,male,1.0
Amir Shareghi Najar,male,0.97
Antonio Lieto,male,0.99
Pirooz Chubak,male,0.98
David W. Aha,male,1.0
Cassio P. de Campos,male,0.98
Yahong Han,female,0.81
Toby Walsh,male,0.91
Michaël Aupetit,male,1.0
Vladislav Ryzhikov,male,1.0
Jörg Pührer,male,1.0
Jiashen Sun,male,0.92
Chin-Yew Lin,female,0.67
Georg Gottlob,male,0.99
Michael Sioutis,male,1.0
György Turán,male,0.99
Adrian Haret,male,0.99
Tom Dietterich,male,0.99
Jordi Levy,male,0.99
Adrien Maillard,male,0.98
Pedro Henrique Santana,male,0.99
Diana Troanca,female,0.99
Piji Li,male,0.81
Marco Manna,male,1.0
Paolo Torroni,male,1.0
W. T. Luke Teacy,male,1.0
Michael Katz,male,1.0
Sarah Alice Gaggl,female,0.99
Zhongyuan Wang,male,0.87
Claude Frasson,male,0.93
Aleksy Stanislaw Barcz,male,0.99
Christopher H. Lin,male,1.0
Frédéric Didier,male,1.0
Marc Toussaint,male,1.0
Tengfei Zhou,male,0.93
Samuel Horlbeck Olsen,male,0.99
Hugo Larochelle,male,1.0
Yi Yang,male,0.97
Golnoosh Farnadi,female,0.99
George Katsirelos,male,0.99
Aaditya Ramdas,male,0.99
Piotr Krysta,male,1.0
William W. Cohen,male,1.0
Manfred Eppe,male,1.0
Ka-Chun Wong,male,1.0
Eleanor O'Rourke,female,1.0
Daniel Tran,male,0.99
Gianpiero Monaco,male,1.0
Saul de Castro Leite,male,0.99
Marvin R. G. Schiller,male,0.99
Rui Abreu,male,1.0
Tingting Zhao,female,0.96
Halit Bener Suay,male,0.98
Christian Bauckhage,male,0.99
Naiqi Li,female,0.55
Cristina Cornelio,female,0.99
Olivier Spanjaard,male,0.99
Xiaohong Hao,female,0.89
Minlie Huang,male,0.75
Mélanie König,female,1.0
Giorgio Stefanoni,male,0.99
Masahito Kurihara,male,1.0
Ewen Maclean,male,0.97
Felip Manyà,male,0.98
Weiyang Liu,male,0.87
Peter G. Jeavons,male,1.0
Andreza Sartori,female,0.99
Marco Montali,male,1.0
Yi Zhen,female,0.82
Tian Xia,male,1.0
Wensheng Wu,male,0.94
Siliang Tang,male,0.67
Ignacio Antonio Salas Donoso,male,0.99
Andreas Herzig,male,1.0
Davide Grossi,male,1.0
Ronen I. Brafman,male,1.0
David Kurokawa,male,1.0
Gao Cong,male,0.95
Barbara Dunin-Keplicz,female,1.0
Jiajun Zhang,male,0.91
Jörg Rothe,male,1.0
Hanjo Täubig,male,0.97
Thepchai Supnithi,unknown,0.0
Tim Miller,male,1.0
Xiaokang Yang,male,0.9
Gaowen Liu,male,0.67
Sumit Gulwani,male,1.0
Changjun Wang,male,0.97
Anthony Hunter,male,1.0
Di Wang,male,0.5
Kevin Leyton-Brown,male,1.0
L. Venkata Subramaniam,male,0.96
Rebecca Harper,female,1.0
Milind Tambe,male,1.0
Nilanjan Chakraborty,male,0.99
Thomas Keller,male,1.0
Shaddin Dughmi,male,0.63
Chao Yuan,male,0.8
Zhe Wang,female,1.0
Enrico H. Gerding,male,1.0
Ah-Hwee Tan,male,0.61
Alexey Ignatiev,male,1.0
Mingxuan Wang,male,0.75
Haiping Lu,male,0.55
Wenjian Wang,male,0.92
Haitham Bou-Ammar,male,0.99
Yue Zhang,female,0.67
Peng Zhang,male,0.92
Brian Coltin,male,1.0
Jesse Davis,male,0.98
Fabio Patrizi,male,1.0
Nina Narodytska,female,0.98
Xenophon Chatzigeorgiou,male,1.0
Liat Cohen,female,0.99
Xin Yao,male,0.57
Azin Ashkan,male,0.99
Antoine Amarilli,male,0.99
Jian Lou,female,0.66
Chun-Yi Liu,male,0.7
René van Bevern,male,0.98
Zebang Shen,male,1.0
Haifang Li,female,0.77
Jie Hao,male,1.0
Zhefeng Wang,male,0.92
Mark Kaminski,male,1.0
Veronika Thost,female,0.99
Bao-Liang Lu,unknown,0.0
Ling Cai,female,0.81
Nicola Guido,male,1.0
Maria Carolina Monard,female,0.99
Stefan Borgwardt,male,0.99
Markus Krötzsch,male,1.0
Edith Elkind,female,0.99
Valencia James,male,1.0
Charles Gretton,male,1.0
Lev Reyzin,male,0.96
Jianyong Wang,male,0.97
Susanne Biundo,female,1.0
Nikos Protopapas,male,0.99
Minming Li,female,0.53
Chunyan Miao,female,0.91
Yong Li,male,0.63
Lejian Liao,male,0.8
Yifei Lu,female,0.52
Marc G. Bellemare,male,1.0
Shanika Karunasekera,female,0.99
Thomas Schmitz,male,1.0
Carla P. Gomes,female,0.99
Emmanuel Hebrard,male,0.99
Xuelei Hu,male,0.7
Luke Zettlemoyer,male,1.0
Arpit Sharma,male,1.0
Dmitriy Zheleznyakov,male,1.0
Kejun Zhao,male,0.63
Wai Lam,male,0.62
Ming Shao,male,0.75
Yu (Ledell) Wu,female,0.51
Thomas Andreas Meyer,male,1.0
Maher Chaouachi,male,0.98
Tetsuya Takiguchi,male,1.0
Vaishak Belle,male,0.99
Fran Vallejo,male,0.81
Stefan Lattner,male,0.99
Min Wang,male,1.0
Pengfei Liu,male,0.95
Tongliang Liu,male,0.89
Ron Alford,male,0.99
Anthony G. Cohn,male,1.0
Bernhard Pfahringer,male,1.0
Ezgi Iraz Su,female,0.98
Carsten Witt,male,1.0
Nico Potyka,male,0.95
M. Sahbi Benlamine,male,0.97
Prashant Doshi,male,1.0
Sebastian Sardiña,male,1.0
Yuan Yao,male,1.0
Weiming Hu,male,0.94
Zhihua Zhang,male,0.76
Hong Cao,male,1.0
Arunkumar Byravan,male,0.98
Ronald de Haan,male,1.0
Xiaoli Li,female,0.92
Ian Horrocks,male,1.0
Furu Wei,male,0.69
Kaile Su,female,0.63
Tao Qin,male,0.84
Vishnu Sankar,male,1.0
Luc Steels,male,0.99
Deyi Xiong,female,0.72
Aixin Sun,female,0.81
Michael W. Floyd,male,1.0
Li Gao,female,0.67
Kazunari Sugiyama,male,1.0
Leonid Libkin,male,1.0
Hector Geffner,male,1.0
Chang Feng,male,0.67
Palash Dey,male,1.0
Hannes Strass,male,1.0
Dayong Wang,male,0.94
Christian Komusiewicz,male,0.99
Ana Ozaki,female,0.92
Nir Lipovetzky,male,0.96
Huan Liu,male,1.0
Shizhong Liao,male,0.96
Maurizio Lenzerini,male,1.0
Federico Nespoli,male,1.0
Jaime Teevan,male,0.96
Andreas Krause,male,1.0
Edward Y. Chang,male,1.0
Suhang Wang,male,0.67
Feng Tian,male,1.0
Quentin Cohen-Solal,male,1.0
Guoping Qiu,male,0.84
Bilal Piot,male,0.98
Pingzhong Tang,male,1.0
Wei-Shi Zheng,male,1.0
Dan Roth,male,0.99
Tobias Kaminski,male,1.0
Fabrizio Riguzzi,male,1.0
Steven C. H. Hoi,male,1.0
Wei Li,male,0.65
Lei Xiao,female,1.0
