author_name,Gender,Gender Probability
Eldan Cohen,male,0.97
Zhenzhong Chen,male,0.98
Daisuke Hatano,male,1.0
Bin Zhao,male,0.95
Mo Yu,female,0.75
Xiangrui Cai,male,0.81
Yingce Xia,female,0.92
Xue Li,female,0.96
Yuan Zhong,male,1.0
Tianyi Hao,male,0.92
Chenchao Xiang,male,0.96
Leif Sabellek,male,1.0
Mingkui Tan,male,1.0
Yan Yan,female,0.87
Shlomo Zilberstein,male,0.99
Philip S. Yu,male,1.0
Hsin-Hsi Chen,unknown,0.0
Emmanuel Lonca,male,0.99
Jonathan Lawry,male,1.0
Nikolaj S. Bjørner,male,1.0
Qiaoming Zhu,female,0.67
Laurent Simon,male,1.0
Ning Xu,female,0.72
Deniz Erdogmus,male,0.59
Jérôme Lang,male,1.0
Siddhartha S. Srinivasa,male,1.0
Xiaoxiao Guo,female,0.82
Nobuyuki Shimizu,male,1.0
Amir Kafshdar Goharshady,male,0.97
Kyungjae Lee,male,0.78
C. Anantaram,male,1.0
Ian Letter,male,1.0
Shujian Yu,male,0.93
Patrick Spracklen,male,1.0
Xin-Shun Xu,male,0.91
Chao Zhang,male,0.83
Lijun Wei,female,0.65
Avinash Balakrishnan,male,1.0
Xiaoyan Yang,female,0.95
Matias Greco,male,0.99
Chang-Tien Lu,unknown,0.0
Kaichun Yao,male,0.93
Ming Li,female,0.7
Akinori Fujino,male,0.98
Kacper Sokol,male,1.0
Zhiqiang Xu,male,1.0
Wenchang Shi,male,0.86
Zhenmin Tang,male,0.68
Xinghua Jiang,male,0.67
Liron Cohen,female,0.6
Aliyah Arunasalam,female,0.98
Borhan Kazimipour,male,0.96
Huajin Tang,male,0.56
Patryk Chrabaszcz,male,1.0
Wenwu Ou,male,0.9
Hua Wang,male,1.0
Ming Hou,male,1.0
Chen Zhu,female,1.0
Thanasis Lianeas,male,1.0
Hung Vu,male,1.0
Ding Liu,male,0.64
Yuzhe Zhang,male,0.81
Xuelong Li,male,0.96
Yu Liu,female,0.51
Stefano Moretti,male,1.0
Ruoyu Chen,male,0.52
Hongteng Xu,male,0.8
Peifeng Li,male,0.74
Mingyu Xiao,male,0.66
Xiang Bai,male,0.9
Xiaojun Chen,male,0.68
Cyril Leung,male,0.99
Zairan Wang,male,0.95
Marco Pessione,male,1.0
Shuguang Zhu,male,0.94
Yanfeng Sun,male,0.76
Jiang Bian,female,0.58
Xiawu Zheng,female,1.0
Marco Longoni,male,1.0
Yu-Ming Chen,male,0.76
Tsun-Yi Yang,unknown,0.0
Fang Zhou,male,0.67
Yiqun Liu,female,0.52
Xin Li,female,0.83
Bryan Wilder,male,1.0
Chunsheng Xin,male,0.93
Qing He,male,1.0
Yunbo Wang,male,0.84
Xiaochi Wei,female,0.58
Stefano Rosa,male,1.0
Lu Yu,female,0.5
James Fennell,male,1.0
Hanrui Wu,male,0.65
Xu Sun,female,0.51
Dou Shen,male,0.57
Ran He,male,0.61
Shiyao Wang,female,0.74
Kustaa Kangas,male,1.0
James C. Lester,male,1.0
Sandya Mannarswamy,female,0.91
Todor P. Stefanov,male,0.97
Wankou Yang,male,1.0
Oskar Skibski,male,0.99
Junichiro Hirayama,male,1.0
Zhuobin Zheng,male,1.0
Simona Perri,female,0.99
Bernardo Cuenca Grau,male,1.0
Jose M. Juarez,male,0.99
Yue Wang,female,0.67
Sarvapali D. Ramchurn,unknown,0.0
Meltem Öztürk,female,1.0
Leila Amgoud,female,0.99
Nicolas Hug,male,1.0
Yuekui Yang,female,0.5
Nuno M. Garcia,male,1.0
Motoaki Kawanabe,male,1.0
Nicholas D. Lane,male,1.0
Rafael Peñaloza,male,1.0
Sanmay Das,male,0.68
Orna Kupferman,female,0.99
Xingwei Wang,male,0.79
Georgios Amanatidis,male,1.0
Kai-Wei Chang,male,0.86
Blakeley H. Payne,male,0.78
Jinyang Gao,male,0.72
Longbo Huang,male,0.92
Xiaofeng Zhu,male,0.75
Xenofon D. Koutsoukos,male,1.0
Daniel Borrajo,male,0.99
Xinyan Lu,female,0.96
Changde Du,male,1.0
Jiahao Liu,male,0.99
Qihang Lin,male,0.82
Martin Caminada,male,0.99
Ryuichi Takanobu,male,0.99
Timos Sellis,male,0.98
Jiji Zhang,female,0.79
Qi Xu,male,0.85
Buru Chang,male,0.78
Garrett Warnell,male,1.0
Dezhong Yao,male,1.0
Claire Lefèvre,female,1.0
Ihsan Ullah,male,0.96
Haochao Ying,male,1.0
Anh Tuan Luu,male,0.96
Long Zhao,male,0.96
Munindar P. Singh,male,0.91
Chongyang Tao,male,0.83
Oana Cocarascu,female,0.97
Chih-Chieh Tu,male,0.87
Yiming Wang,male,0.93
Hao Liu,male,0.87
Yaodong Yang,male,0.94
Yibo Sun,male,0.8
Chang Liu,male,0.68
Yalou Huang,female,0.6
Alexander Ihler,male,1.0
Hans-Wolfgang Micklitz,male,1.0
Wenyang Li,male,0.73
Eric Rice,male,1.0
Petr Novotný,male,0.99
Zhaopeng Tu,male,0.93
Thanassis Tiropanis,male,0.99
Lun Du,male,0.87
Rachel Kohler,female,1.0
Oliver Schulte,male,0.99
Jennifer G. Dy,female,1.0
Ray Jones,male,0.98
Min Zhang,male,0.56
Qi Tian,male,1.0
Hao Wang,male,1.0
Duong Le,male,1.0
Zijing Tan,female,0.54
Xiaojie Yuan,female,0.55
John P. Dickerson,male,1.0
Thomas Icard,male,1.0
Antonín Komenda,male,1.0
Shuai Lu,male,0.83
Dominik Wojtczak,male,0.99
Jianping Yin,male,0.7
Liu Yang,female,1.0
Junbo Zhang,male,0.95
Zhihao Liang,male,0.98
Craig Boutilier,male,1.0
Xibin Zhao,male,0.95
Yeo-Jin Kim,female,0.83
Giovanni Amendola,male,0.99
Peter Stone,male,1.0
Ho-Jung Kim,male,0.67
Mary Hemler,female,0.99
Karthik Sankaranarayanan,male,1.0
Yongkai Wu,male,0.97
Yi-Hsuan Yang,female,0.78
Xiaofang Zhou,female,0.89
Zhenzhong Chen,male,0.98
Jean Christoph Jung,male,1.0
Fan Wu,female,0.76
Tong Zhang,male,0.85
Xiaotong Zhang,female,0.83
Mingjie Li,male,0.78
Maximilian Marx,male,1.0
Xiaotian Yu,male,0.74
Shaojun Zhu,male,0.81
Jing Li,female,0.67
Shinichi Shirakawa,male,0.99
Wenhan Xiong,male,0.73
Yang Zhao,male,0.58
Aghiles Salah,male,0.97
Dieuwke Hupkes,female,1.0
Alan Fern,male,1.0
Gary Lea,male,1.0
Yi Cheng,male,0.85
Oliver Kutz,male,0.99
Dafna Shahaf,female,1.0
John Purviance,male,1.0
Hakan Karaoguz,male,0.98
David A. Salter,male,1.0
Shichang Ouyang,male,0.95
Sunil Kumar Kopparapu,male,0.99
Dazhong Shen,male,0.94
Jung-Jae Kim,male,1.0
Yahong Han,female,0.81
Pengfei Zhu,male,0.95
Yuxin Peng,female,0.94
Ancong Wu,male,1.0
Pierre Bisquert,male,0.99
Jaime Simão Sichman,male,0.96
Joel Chan,male,0.99
Francisco S. Melo,male,1.0
L. Elisa Celis,female,0.99
Georg Gottlob,male,0.99
Yiming Xu,male,0.93
Sultan Javed Majeed,male,0.78
Adrian Haret,male,0.99
Elias Bareinboim,male,0.99
Pietro Galliani,male,1.0
Robin Petering,male,0.77
Shiqiang Yang,male,0.98
Walter Fontana,male,1.0
Piji Li,male,0.81
Marco Manna,male,1.0
Mykola Pechenizkiy,male,1.0
Yuan Zong,male,1.0
Jianxun Lian,male,0.98
Paolo Torroni,male,1.0
Bo Peng,male,1.0
Jian Gao,male,0.86
Lucas Joppa,male,0.99
Kiran Garimella,male,0.61
Michael Katz,male,1.0
Jianpeng Xu,male,0.96
Kaigui Bian,male,1.0
Jiabao Cui,male,0.62
Zhang-Wei Hong,unknown,0.0
Lei Zhu,female,0.53
Minghao Hu,male,0.97
Gerhard Weikum,male,1.0
Xi Li,female,0.5
T. K. Satish Kumar,male,1.0
Zhan Shi,male,0.78
Minghui Qiu,male,0.52
Amrita Gupta,female,0.98
Yongchuan Tang,male,1.0
Qi Dou,male,0.85
Qing Li,female,0.67
Xin Miao,female,0.5
Bo Liu,male,0.77
Lizhong Ding,male,0.89
Tengfei Zhou,male,0.93
Yi Yang,male,0.97
Guibing Guo,male,0.8
Ralph Bergmann,male,1.0
Soumen Chakrabarti,male,0.98
George Katsirelos,male,0.99
Shengnan Li,female,0.88
Jingtao Ding,male,0.86
Fan Zhou,female,0.76
Catherine Tong,female,1.0
Teng Zhang,male,0.79
John W. Paisley,male,1.0
Gilles Richard,male,1.0
Fangfang Liu,female,0.97
Jiajie Wang,male,0.78
Alberto Marchesi,male,1.0
Ziyu Guan,female,0.6
Buser Say,male,0.59
Ali Zonoozi,male,0.95
Miaoqiang Su,unknown,0.0
Yiping Liu,female,0.63
Carlos Hernández,male,1.0
Ivan Miguel Pires,male,0.99
Marvin R. G. Schiller,male,0.99
Rui Abreu,male,1.0
Yongjian Wu,male,0.98
Lixin Duan,male,0.53
Wenbin Hu,male,0.95
Haifeng Chen,male,0.93
Deqiang Kong,male,1.0
Lili Zhao,female,0.97
Guiguang Ding,male,1.0
Xiao Zhang,male,0.67
Minlie Huang,male,0.75
Ming-Ming Cheng,female,0.92
Mingzhong Wang,male,0.95
Jiajun Bu,male,0.91
Yongyi Tang,male,0.67
Yan Song,male,1.0
Shuai Zhang,male,0.83
Barry Clarke,male,0.99
Kostas E. Bekris,male,0.99
Sihan Ma,female,0.54
Mishal Dholakia,male,0.86
Mark H. M. Winands,male,1.0
Zhihao Fan,male,0.98
Sheng Zhou,male,1.0
Ramakrishna R. Nemani,male,0.98
Xiaonan Luo,female,0.55
Can Wang,male,0.96
Hui Xiong,male,1.0
Manuel Bodirsky,male,0.99
Barry Smyth,male,0.99
Vaibhav V. Unhelkar,male,1.0
Jianxin Wang,male,0.87
Thanh Vinh Vo,male,0.92
Tommaso Dreossi,male,1.0
Yuxiao Guo,female,0.64
Aleksandra Mojsilovic,female,0.99
Wenhui Wang,female,0.55
Michael Albert,male,1.0
Minyi Li,female,0.85
Diego Carrera,male,1.0
Surag Nair,male,0.95
Gao Cong,male,0.95
Tianshui Chen,male,1.0
Jinpeng Huai,male,0.94
Yu-Ru Lin,female,1.0
Feng Zheng,male,0.92
Allegra De Filippo,male,1.0
Matthias Kraus,male,1.0
Qinghua Zheng,male,0.54
Francisco Flórez-Revuelta,male,1.0
Shayan Doroudi,male,0.96
Weizhi Ma,male,0.76
Gady Agam,male,0.59
Wenjun Ouyang,male,0.54
Shipra Agrawal,female,0.98
Cheng Chen,male,0.67
Yong Li,male,0.63
Jialie Shen,male,1.0
Matthew E. Woicik,male,1.0
Xiaotian Zhu,male,0.74
Ting Hua,male,0.7
Kevin Leyton-Brown,male,1.0
Lu Feng,female,0.5
Qian Zhang,male,0.81
Nathanaël Barrot,male,0.99
Beidou Wang,male,0.87
Milind Tambe,male,1.0
Zhe Wang,female,1.0
Thomas Keller,male,1.0
Cheng Wang,male,0.67
Wookhee Min,male,0.67
Jiawang Bian,male,1.0
Yu Cheng,male,0.89
Sen Wang,male,1.0
Chih-Yi Chiu,male,0.56
Alexey Ignatiev,male,1.0
Vasco Manquinho,male,0.99
Björn W. Schuller,male,1.0
Qi Meng,male,0.85
Ge Li,male,0.58
Dongyu She,male,0.7
Wei Lin,female,0.72
Aristides Gionis,male,1.0
Zhi-Jie Wang,male,0.8
Nevin L. Zhang,female,0.64
Haitham Bou-Ammar,male,0.99
Jun Yu,male,0.91
Yue Zhang,female,0.67
Marcel Steinmetz,male,0.98
Zequn Jie,male,0.8
Gong Cheng,male,1.0
Pengpeng Chen,female,0.52
Xiaojuan Ma,female,1.0
Nina Narodytska,female,0.98
Yusuke Tanaka,male,1.0
Jie Li,female,0.86
Pradeep K. Murukannaiah,male,1.0
Daniel Nikovski,male,0.99
Zixuan Ke,female,0.62
Manuel Bichler,male,0.99
Chen Liu,male,0.52
Kan Li,female,1.0
Wenqing Chen,female,0.51
Lars Kotthoff,male,1.0
Haifang Li,female,0.77
Zebang Shen,male,1.0
Sara Rouhani,female,0.98
Xi Peng,female,0.88
Chunchen Liu,male,0.76
Katharina Eggensperger,female,0.99
Mark Kaminski,male,1.0
Cong Fu,male,1.0
Veronika Thost,female,0.99
Basarab Matei,male,0.81
Wenjuan Wei,female,0.98
Masanori Yamada,male,1.0
Christian Straßer,male,0.99
Lifeng Luo,male,0.77
Jinhui Hu,male,0.69
Özgür Akgün,male,0.96
Shuming Ma,male,0.71
Lyujie Chen,male,0.52
Maoguo Gong,male,1.0
Guilin Qi,male,0.84
Pedro Manuel Pinto Ribeiro,male,0.99
Chaowei Xiao,male,0.89
Stefan Borgwardt,male,0.99
Markus Krötzsch,male,1.0
Sasha Rubin,female,0.59
Krzysztof Czarnecki,male,1.0
Ruiheng Chang,male,0.79
William K. Cheung,male,1.0
Changying Du,female,0.68
Qian Zhang,male,0.81
Amir Tamrakar,male,0.97
Susanne Biundo,female,1.0
Maxim Grechkin,male,0.99
Xiang Geng,male,0.9
Minming Li,female,0.53
Erwan Lecarpentier,male,0.99
Yongqiang Gao,male,0.99
Takeshi Kurashima,male,0.99
Fahad Islam,male,0.93
Chunyan Miao,female,0.91
Xin Li,female,0.83
Yong Zhang,male,1.0
Kang Xu,male,1.0
Lejian Liao,male,0.8
Xiao-Ya Yin,female,1.0
Sun Kim,male,1.0
Ning Li,female,1.0
Marc G. Bellemare,male,1.0
Haoyu Chen,male,0.96
Yaru Wang,female,0.71
Pingping Zhang,female,0.85
Soham Parikh,male,0.98
Sanglu Lu,unknown,0.0
Emmanuel Hebrard,male,0.99
Juncen Li,male,0.9
Fei-Peng Tian,unknown,0.0
Chang Huang,male,1.0
Polykarpos Meladianos,male,1.0
Chia-Tung Kuo,unknown,0.0
Hongming Zhang,male,0.91
Zhiqiang Li,male,1.0
Wai Lam,male,0.62
Ming Shao,male,0.75
Thayne T. Walker,male,0.92
Reza Samavi,male,0.98
Vaishak Belle,male,0.99
Minhao Shi,male,0.98
Zonghan Yang,male,1.0
Tongliang Liu,male,0.89
Steve J. Maybank,male,1.0
Anthony G. Cohn,male,1.0
Xuchao Zhang,male,0.71
The Anh Han,female,0.51
Junjun Jiang,male,0.85
Vijay Ganesh,male,0.75
Meirav Zehavi,female,1.0
Sebastian Sardiña,male,1.0
Guojie Song,male,0.79
Pengpeng Zhao,female,0.52
Jianwei Zhang,male,0.9
Xiang Wang,male,1.0
Jianxin Li,male,0.87
Lili Tao,female,0.97
Wei Chen,male,0.76
Angelo Cangelosi,male,0.99
Hen-Hsen Huang,male,0.54
Jiashi Feng,male,0.62
Gautam Kunapuli,male,0.99
Jinqiao Wang,male,0.53
Ian Horrocks,male,1.0
Furu Wei,male,0.69
Doyen Sahoo,male,0.83
Junliang Xing,male,0.97
Dongxiang Zhang,male,0.67
Jiashen Hua,male,0.92
Aixin Sun,female,0.81
Shengchuan Zhang,male,1.0
Xiaolin Zheng,female,0.63
Nannan Li,female,0.75
Chao Li,male,1.0
YooJung Choi,female,0.9
Li Gao,female,0.67
Adrián Elgyütt,male,0.99
Leonid Libkin,male,1.0
Hector Geffner,male,1.0
Kareem Al Ammari,male,0.97
Sébastien Destercke,male,1.0
Wenxiu Sun,female,0.73
Guangwen Yang,male,0.89
Chaoqun Duan,male,0.68
Andreea Hossmann,female,0.99
Xiaobai Liu,male,0.53
Raoua Abdelkhalek,female,0.97
Yisong Yue,male,0.83
Alexander Bochman,male,1.0
Meenal Chhabra,female,0.97
David L. Smyth,male,1.0
Auroop R. Ganguly,male,1.0
Ana Ozaki,female,0.92
Yuying Xing,female,0.93
Huan Liu,male,1.0
Shizhong Liao,male,0.96
Xuecai Hu,male,1.0
Wenqing Hu,female,0.51
Jiaoyang Li,female,0.79
Zhiqian Chen,female,0.52
Feng Tian,male,1.0
Durga Harish Dayapule,male,1.0
Andreas Krause,male,1.0
François Bodin,male,0.99
Yoichi Chikahara,male,1.0
Devi Ganesan,female,0.92
Tianyi Zhou,male,0.92
Padraig Cunningham,male,1.0
Sylvie Thiébaux,female,0.99
Davide Bonusi,male,1.0
Chunlei Peng,male,0.77
Kostas Daniilidis,male,0.99
Vahan Petrosyan,male,0.99
Xiachong Feng,unknown,0.0
Goran Strbac,male,1.0
Wei-Shi Zheng,male,1.0
Dan Roth,male,0.99
Pengpeng Zeng,female,0.52
Frank G. Glavin,male,1.0
Wei Wei,female,0.73
Steven C. H. Hoi,male,1.0
Lei Xiao,female,1.0
Xiaojin Gong,female,0.61
Evripidis Bampis,male,1.0
Fang Liu,female,0.73
Lianli Gao,female,0.89
Jiayi Ma,female,0.81
Chang Zhou,male,0.58
Evan Patterson,male,0.98
Guanbin Li,male,1.0
Vladimir Ilievski,male,1.0
Tengfei Ma,male,0.93
Lin Gan,female,0.67
Ling Luo,female,0.81
Feng Dai,male,0.54
Jingwei Xu,male,0.68
Vincent Ng,male,1.0
Tiancheng Shen,male,0.89
Edward Grefenstette,male,1.0
Sen Song,male,1.0
Feiyue Huang,male,0.58
Russell Stewart,male,1.0
Ziqian Zeng,female,0.63
ChengYue Gong,male,0.76
Julien Velcin,male,0.99
Bin Gu,male,0.95
Cai Xu,male,0.6
Mingjin Zhang,male,0.78
Mingfei Teng,male,0.67
Tingwen Huang,female,0.58
Kshitij P. Fadnis,male,0.99
Zhengming Ding,male,0.93
Stefano Coniglio,male,1.0
Dongdong Yang,male,0.72
Mnacho Echenim,male,1.0
Wei Wang,male,1.0
Vincent W. Zheng,male,0.99
Katja Hofmann,female,0.99
Jérémie Sublime,male,0.99
Lili Mou,female,0.97
Carla Guerra,female,1.0
Omer Lev,male,0.97
Ning Zhang,female,0.72
Karishma Sharma,female,0.99
Chengqi Zhang,male,0.73
Jianwei Lin,male,0.9
Yonghua Zhu,male,0.72
Oren Salzman,male,0.97
Xinwang Liu,male,1.0
Junjie Zhai,male,0.98
Enrico Malizia,male,1.0
Bernard Grofman,male,0.99
Sheila A. McIlraith,female,1.0
Nian-Ze Lee,unknown,0.0
Shaojun Pan,male,0.81
Erik Talvitie,male,0.99
Giuseppe Pirrò,male,0.99
Arkadii Slinko,male,0.99
Brahim Chaib-draa,male,0.98
Zhanxing Zhu,male,1.0
Zhi Qiao,female,0.5
Andy Shih,male,0.96
Shizhu He,female,0.56
Ness B. Shroff,male,0.7
Priel Levy,female,0.62
Seán Ó hÉigeartaigh,male,1.0
Wen Wang,female,0.62
David Lo,male,1.0
Christoph Schwering,male,1.0
Parisa Kordjamshidi,female,0.99
Qiang Wang,male,1.0
Jianzhuang Liu,male,1.0
Harold Soh,male,1.0
Cong Shen,male,1.0
Yujie Fan,female,0.67
Ruifan Li,female,0.6
Songcan Chen,male,1.0
Chengjie Wang,male,0.84
Dixin Luo,male,0.61
Yi-Qi Hu,male,0.67
Mohamed R. Amer,male,0.98
Yangqiu Song,unknown,0.0
Carsten Lutz,male,1.0
Qiaozi Gao,female,0.5
José C. Príncipe,male,0.98
Zbigniew Lonc,male,1.0
Yong Cheng,male,0.89
Qian Li,male,1.0
Wei Wu,male,1.0
Joseph Y. Halpern,male,0.99
Luoqi Liu,male,0.75
Oktie Hassanzadeh,female,0.67
Christian Stricker,male,0.99
Zhen Lei,male,1.0
Peng He,male,1.0
Liang Lin,female,0.5
Hong-Xing Yu,unknown,0.0
Sagar Vare,male,0.99
Yuchao Li,male,0.86
Xingwang Ju,male,0.91
Xiaohui Bei,female,0.66
Stefano Teso,male,1.0
Rui Yan,female,0.71
Di Xie,male,0.5
Romain Wallon,male,0.99
Jianguo Hu,male,0.99
João Marques-Silva,male,0.99
Lin Ma,female,0.67
Mingyan Liu,female,0.61
Michalis Vazirgiannis,male,0.99
Xiangliang Zhang,male,0.89
Xiaowen Lin,female,0.8
Rong Chen,female,1.0
Tanya Braun,female,1.0
Abdeslam Boularias,male,0.98
Cheng Ouyang,male,0.63
Vijay Chandrasekhar,male,0.99
Junnan Zhu,male,0.8
Xiao-Li Li,female,0.67
Haris Aziz,male,0.98
Weizhi Nie,male,0.76
Nicola Basilico,male,0.81
Vincent Mousseau,male,0.99
Sebastian Bader,male,1.0
Yazhou Yao,male,0.85
Diodato Ferraioli,male,0.98
Huan Gao,male,0.89
Xiaofei He,female,0.56
Xi Liu,female,0.88
Yihong Zhao,female,0.51
Sen Wang,male,1.0
Xinghuo Yu,male,0.75
Jiamou Liu,unknown,0.0
David Sarne,male,1.0
Mingdong Ou,male,0.93
Jörg Hoffmann,male,1.0
Ding Liu,male,0.64
Martin Boissier,male,0.99
Jianshu Li,male,0.88
Qibin Zhao,male,0.93
Donghyeon Park,male,1.0
Jin Xie,male,0.67
Guandong Xu,male,1.0
Shichen Liu,female,0.53
Deng-Ping Fan,female,0.76
Sergiy Bogomolov,male,0.99
Arunesh Sinha,male,0.96
Shiming Xiang,male,0.69
Yuan Guo,male,0.53
Ganbin Zhou,male,0.58
Yujie Qian,female,0.67
Christophe Labreuche,male,1.0
Xiang Li,male,0.67
Taisuke Sato,male,1.0
Zhen Zhang,male,1.0
Kar Wai Lim,male,0.72
Chenggang Yan,male,1.0
Xiaopeng Yang,male,0.88
Ismail Ilkan Ceylan,male,0.97
Jaydeep Sen,male,1.0
Qiang Zhao,male,0.95
Han Yu,male,0.56
Peter Jonsson,male,1.0
Shen Gao,male,0.88
Jingze Chi,male,0.77
Yonggang Li,male,0.99
Chengwei Wang,male,0.96
Xuan Wu,male,1.0
Chen Hajaj,male,0.52
Yang Wang,male,1.0
Martin Müller,male,1.0
Peng Gao,male,0.92
Yuxuan Liang,male,0.52
Fahiem Bacchus,male,0.96
Pouyan Hatami,male,0.99
Shahar Dobzinski,male,0.64
Panos Rondogiannis,male,0.99
Linpeng Huang,male,0.93
Alberto Pozanco,male,1.0
Akshat Tandon,male,1.0
Andrea Passerini,female,0.69
Hailong Sun,male,0.98
Bill Howe,male,1.0
Hoifung Poon,male,0.92
Zhe Quan,male,0.75
Xuancheng Ren,male,0.75
Laura Onasch-Vera,female,0.99
Xiaowei Hu,female,0.52
Kang Liu,male,0.78
Nan Xue,female,0.86
Weiwei Sun,female,0.7
Peter Nightingale,male,1.0
Xiaoyuan Yi,female,0.62
Xiaojun Wan,male,0.68
Chenyang Wang,male,0.71
Junxiong Zhu,male,0.98
Lei Feng,male,1.0
Antonios Anagnostou,male,1.0
Tzu-Yun Shann,female,1.0
Jiejiang Chen,male,1.0
Zhongyang Li,male,0.87
Claudia Schulz,female,0.99
Hehe Fan,male,0.63
Xiaotian Han,male,0.74
Vojtech Rehák,male,0.99
Robert Krug,male,1.0
Dimitris N. Metaxas,male,1.0
Krishnendu Chatterjee,male,0.95
Daniel López Sánchez,male,0.99
Yunyun Deng,female,0.86
Jianbo Ye,male,0.97
Prachi Jain,female,1.0
Shikhar Murty,male,1.0
Francesca Lagioia,female,1.0
Nick Obradovich,male,0.99
Liming Zhao,male,0.66
Fandong Meng,male,0.75
Meng Fang,male,1.0
Tianbo Liu,male,0.97
Susana Fernández,female,1.0
Ruiqi Hu,female,0.92
Huan Li,male,0.89
Cao Liu,male,0.62
Li Wang,male,1.0
Biplav Srivastava,male,0.93
Xinchi Chen,female,0.71
Hui Chen,female,0.95
Kai Wang,male,1.0
Dinesh Raghu,male,0.99
Shanshan Jiang,female,0.95
Muhammad Zaheer,male,0.98
Magdalena Ortiz,female,1.0
Mario Alviano,male,0.99
Piotr Faliszewski,male,1.0
Atsuhiro Narita,male,1.0
Jianpeng Zhang,male,0.96
Michael F. Chiang,male,1.0
Pratik Saini,male,1.0
Tianshang Liu,male,0.52
Jun Wang,male,1.0
Saad Attieh,male,0.97
Shaull Almagor,male,1.0
Wufan Wang,male,0.8
Martin Lackner,male,0.99
Edward Cheung,male,1.0
Decheng Liu,male,1.0
Zhihui Lin,male,0.55
David S. Rosenblum,male,1.0
Sara Marie McCarthy,female,0.98
Peter Schachte,male,1.0
Sean L. Bowman,male,1.0
Yu Jiang,male,1.0
Jean Yang,female,0.62
Tongzheng Ren,male,1.0
Jaih Craddock,male,0.75
Yiwei Xiao,male,0.52
Mehmet A. Orgun,male,0.99
Miguel Araujo,male,1.0
Haizhou Zhao,male,0.98
Chao Zhang,male,0.83
Umar Asif,male,1.0
Lingbo Liu,male,0.52
Qiankun Shi,male,0.9
Donghui Wang,male,0.68
Qiang Wang,male,1.0
Markus Brenner,male,1.0
Jingjing Li,female,0.94
Rui Liu,male,0.97
Xiaoqian Wang,female,0.91
Alessandro Farinelli,male,1.0
Michael Bowling,male,1.0
Chanelle Lee,female,0.99
Yue Wu,male,1.0
Matthias Scheutz,male,1.0
Milos Hauskrecht,male,0.99
Guimei Liu,female,0.98
Shiva Jahangiri,male,0.78
Éric Grégoire,male,1.0
Fengli Zhang,female,0.9
Bart de Keijzer,male,1.0
Wang-Chien Lee,unknown,0.0
Marie-Hélène Masson,female,1.0
Ashish R. Mittal,male,1.0
Dilruk Perera,male,0.95
Gerald Berger,male,1.0
Hanbin Zhao,male,0.87
De-Ming Liang,male,1.0
Yong Luo,male,0.73
Cong Wang,male,0.95
Kewen Liao,male,0.84
Arpita Biswas,female,1.0
Xin Liu,female,0.64
Liangzhen Xia,male,0.75
Takuya Nishimura,male,1.0
Kee Yuan Ngiam,male,0.53
Ananya Sai,female,0.99
Zhenfeng Zhu,male,0.94
Patrick P. K. Chan,male,1.0
Yasunori Akagi,male,0.99
Zhao Li,female,0.5
Xiaojun Chang,male,0.68
Martha White,female,1.0
Michael R. Lyu,male,1.0
Xiangyang Xue,male,0.85
Shoushan Li,female,0.79
Erkun Yang,male,0.95
Jing Zhong,male,1.0
Qiaoyong Zhong,male,1.0
Renate A. Schmidt,female,1.0
Xiaofen Lu,female,0.98
Chaochao Chen,male,0.67
Jian Peng,male,1.0
Chen Chen,female,0.75
Roland Siegwart,male,1.0
Marcus Ritt,male,1.0
Chaojie Li,male,0.92
Nanyang Ye,female,0.54
Yanjie Fu,female,0.57
En Zhu,female,1.0
Lei Zhu,female,0.53
Álvaro Torralba,male,0.99
Xike Xie,male,0.71
Jihong Ouyang,male,0.7
Jintao Li,male,0.8
Pierre-Alexandre Murena,male,1.0
Jianye Hao,male,0.74
Mutian He,male,0.85
Naonori Ueda,male,1.0
Yangbin Zhang,male,0.93
Guihai Chen,male,1.0
Katsumi Inoue,male,0.73
Daniele Porello,male,0.92
Ece Kamar,female,0.96
Zheng Xie,male,0.92
Xizhe Zhang,male,0.75
Simon Lynch,male,0.99
Simona Ferrante,female,0.99
Xianchao Zhang,male,1.0
Volodymyr Kuleshov,male,1.0
Roger Zimmermann,male,1.0
Maosong Sun,male,0.83
Jiajin Li,male,0.75
Bart Bogaerts,male,1.0
Boyue Wang,male,0.73
Elizabeth A. Jensen,female,1.0
Haiqin Yang,female,0.79
Bibo Cai,male,0.78
Luo Si,male,0.62
Graham Wilcock,male,1.0
Paolo Dragone,male,1.0
Byung-Do Kim,male,1.0
Andreas Pieris,male,1.0
Jimmy S. J. Ren,male,0.99
Zhuowen Tu,male,0.7
Eyke Hüllermeier,male,0.64
Francesca Lunardini,female,1.0
Maria-Cristina V. Marinescu,female,0.99
Qiaoyu Tan,female,0.63
William Yeoh,male,1.0
Can Wang,male,0.96
Qi-Zhi Cai,unknown,0.0
Pudi Chen,male,0.81
Piero A. Bonatti,male,0.99
Kei Kimura,male,0.65
Joel Veness,male,0.99
Fuli Feng,male,0.7
Tao Zhuang,male,0.84
Jure Leskovec,male,0.97
Chu-Song Chen,unknown,0.0
Kohei Hayashi,male,1.0
Dong-Ok Won,male,0.67
Hoda Heidari,female,0.88
Xinlei Pan,female,0.5
Guansheng Zheng,male,1.0
Zhaoxiang Zhang,male,1.0
Xiang Ao,male,0.9
Christos Faloutsos,male,1.0
Siu Cheung Hui,female,0.88
Nuno Pombo,male,1.0
