author_name
Ziliang Lin
Qian Chen
Jin Yuan
Jiuyong Li
Mohan Sridharan
Matteo Tiezzi
Adrian Ulges
Pencheng Liao
Franz Baader
Borja G. León
Albert Bifet
Philippe Besnard
Fano Ramparany
Jianbin Tang
Kevin Tierney
Willem Conradie
Yijun Duan
Qing Lu
Andrius Vaicenavicius
Zhiyong Li
Mehdi Dastani
Junhao Cheng
Mehul Bhatt
Mahdieh Abbasi
Georgios Paliouras
Tianxin Wang
Ian Miguel
Nuria Oliver
Yara Khaluf
Hiroki Fujiwara
Xin Du
Ka Chun Cheung
Wolfgang Dvorák
Congqing He
Minh Do
Javier Parapar
Alexander Felfernig
Juan Miguel Ortiz-de-Lazcano-Lobato
Theresa Eimer
Aris Gkoulalas-Divanis
Ziad Kobti
Patrick Philipp
Jorge García-González
Yishun Dou
Vamsi K. Potluru
Gilberto Pérez
Robert E. Tillman
Hans van Ditmarsch
Jean-Alexis Delamer
Severin Kacianka
Pierre Rust
Nawal Benabbou
Angelo Oddi
Ioan Calapodescu
Yuejie Zhang
Anders Ynnerman
Jie Gao
Changlong Sun
Antoine Honoré
Yves Lespérance
Amar Das
Bistra Dilkina
Jacopo Urbani
Raine Rönnholm
Mononito Goswami
Aneta Bera
Francesco Quinzan
Pengtao Xie
André Hottung
Manuel Ojeda-Aciego
Benjamin Schnieders
Samuel Kaski
Christophe Lecoutre
Yimin Wang
Olivier Buffet
Gianluigi Greco
Tongtong Wu
Hendrik ter Horst
Zied Bouraoui
Mengxue Zhang
Akihiro Yamamoto
Håkon Måløy
Daniel Neugebauer
Chao Gou
Yongjun Xu
Domenico Longo
Nimrod Talmon
Shaohui Kuang
Long Zhang
M. N. Murty
Emmanouil Z. Psarakis
Yuexin Wu
Jun Liao
Xiaoye Qu
Maurizio Parton
Feng Tian
Zelin Liu
Jens Lehmann
Qiang Yang
Pieter Simoens
Espen Meidell
Anirban Biswas
Cameron Browne
Frédéric Hébert
Tobias Friedrich
Álvaro Barreiro
Pirashanth Ratnamogan
Wei Pan
David Robertson
Uwe Iben
Alexander Pretschner
Aïssatou Diallo
Neha Baranwal
Li Huang
Shahar Avin
Sachindra Joshi
Weida Yang
Jin-Woo Park
Saif Mahmud
Yexiang Xue
Zhao Zhang
Thomas Lukasiewicz
Pablo Lanillos
Jeremias Berg
Yongjie Yang
Botty Dimanov
Jakob Suchan
Andrea G. B. Tettamanzi
Hang Ying
Thomas Kirste
Chen-Hsu Yang
Christopher M. Homan
Dinh Van Tran
Wenbo Zheng
Wei Huang
Yong Zhao
Eleonora Chiodino
Ionela G. Mocanu
