author_name,Gender,Gender Probability
Yanan Miao,female,0.75
Jungtaek Kim,male,1.0
Fang Kong,male,1.0
Jiaqi Zheng,female,0.92
Kyungmin Lee,male,0.58
Eleonora Pasqua,female,1.0
Matti Berthold,male,0.96
Yexin Duan,female,0.54
Zheng-Fan Wu,male,0.58
Jing Jiang,male,1.0
Bo Yuan,male,1.0
Junwei Pan,male,0.93
Ian Beaver,male,1.0
Bing Wang,male,1.0
Péter Bayer,male,0.99
Jian Yang,male,1.0
Marcello Restelli,male,1.0
Xin Liu,female,0.64
Chuxu Zhang,male,1.0
Zhaoqing Zhu,male,0.55
Xiang Chen,male,1.0
Jiangnan Li,male,0.66
Qianqian Xu,female,0.98
Jian Wang,female,1.0
Lei Chen,female,1.0
Viktor Besin,male,1.0
Xuanyu Jin,male,0.64
Daxin Jiang,male,0.96
Tomasz Was,male,1.0
Zeqi Lin,male,0.79
Tao Ge,male,0.84
Chu-Min Li,female,1.0
Véronique Ventos,female,0.99
Zhenhao Li,male,0.97
Haipeng Chen,male,0.95
Zhengyi Wang,male,0.7
Jian Cao,male,1.0
Kate Larson,female,0.99
Xianzheng Ma,male,0.83
Jialun Zhang,male,0.83
Junhua Zou,male,0.82
Xuefeng Zhang,male,0.85
Vincent Y. F. Tan,male,0.99
Branislav Pecher,male,0.99
Linfeng Cao,male,0.83
Robert Sim,male,1.0
Xiaofeng Gao,male,0.75
Ruiming Tang,male,0.8
Frank Wolter,male,1.0
Anna Harutyunyan,female,0.99
Jizhe Zhou,male,0.84
Tiantian Zhu,female,0.81
Giorgio Lucarelli,male,0.99
Yufeng Chen,male,0.73
Jiayuan Zeng,female,0.5
Fatih Erdem Kizilkaya,male,0.99
Ayan Sengupta,male,0.76
Junli Jiang,female,0.68
Bo Du,male,0.77
Lang Yi Ang,female,0.57
Arnaud Dapogny,male,0.99
Xinpeng Zhang,male,0.94
Chun Yuan,male,0.76
Simone Marullo,female,0.57
Xi Yang,male,0.6
Yadong Wang,male,0.88
Chen Zhang,male,1.0
Qiang Liu,male,0.95
Sambaran Bandyopadhyay,male,1.0
Yubo Tao,male,0.78
Rui Chen,male,0.67
Xinyuan Lu,female,0.67
Xiaojiang Peng,male,0.8
Sookyung Kim,female,0.91
Yuguang Yao,male,0.96
Michael McOsker,male,1.0
Guangming Shi,male,0.98
Shengshan Hu,male,1.0
Cristian Molinaro,male,0.99
Li Shen,male,0.6
Minsu Cho,male,0.91
Liya Ma,female,0.96
Shichang Hu,male,0.95
Yuexiang Li,male,0.63
Longfei Zheng,male,1.0
João Gabriel Gama Vila Nova,male,0.99
Yongrui Chen,male,0.95
Birte Glimm,female,0.98
Hai Jin,female,0.5
Fabio Magurano,male,1.0
Yefeng Zheng,male,0.84
Frederik Schubert,male,1.0
Yiu-ming Cheung,male,1.0
Shiyan Chen,female,0.8
Jicong Zhang,male,0.63
Sonja Kraiczy,female,0.99
Kun-Hong Liu,male,1.0
Xiaolei Diao,male,0.58
Jian Ni,female,1.0
Daowan Peng,female,1.0
Bing Zhou,male,1.0
Wanying Ding,female,1.0
Ke Zhang,male,0.84
Shaozu Yuan,female,1.0
Chang Ma,female,0.83
Amitabha Bagchi,male,0.96
Luc De Raedt,male,0.99
Lidan Shou,female,0.52
Fengwen Chen,male,0.86
Pan Gao,male,0.69
Peng Wu,male,0.92
Mayukh Bhattacharyya,male,1.0
Shang Gao,male,0.86
Shuhui Wu,female,0.9
Jian Wu,male,0.83
Jinxing Li,male,0.84
Saurabh Sihag,male,1.0
Jon M. Kleinberg,male,0.99
Milad Jalali Asadabadi,male,0.98
Jiahong Zhang,male,0.73
Hanpin Wang,male,1.0
Yuxuan Hu,male,0.52
Bingjia Li,male,0.67
Qun Li,male,1.0
John F. Wallin,male,1.0
Jinzhuo Liu,male,0.57
David C. Atkins,male,1.0
Rounak Meyur,male,0.98
Xi Chen,male,1.0
Jiaying Liu,female,0.94
Jianfeng Du,male,0.94
Bei Chen,male,1.0
Ming Zhou,male,0.67
Mingyu Yan,male,0.66
John C. S. Lui,male,1.0
Fei Fang,female,1.0
Yu Liu,female,0.51
Bing Qin,male,1.0
Wenbo He,male,0.85
Jie Sun,male,1.0
Judea Pearl,female,0.64
Qianlong Wen,male,0.94
Roman Kontchakov,male,0.99
Jie Qin,male,1.0
Han Bao,male,1.0
Xiaoda Li,male,0.76
Chuan Guo,male,1.0
Zhenhui Ye,male,0.75
Giovanna Varricchio,female,0.99
Shuyue Hu,female,0.94
Ailin Deng,female,0.97
Chen Li,female,1.0
Ben He,male,0.98
Jeremy Frank,male,1.0
Jie Zhou,male,0.52
Maximilian Schmidhuber,male,1.0
Qinhong Jiang,female,1.0
Kees van Berkel,male,0.99
Yiqun Xie,female,0.52
Haoran Deng,male,0.97
Dominik Pajak,male,0.99
Donglin Wang,male,0.88
Danish Contractor,male,0.98
Fenyu Hu,female,0.75
Marc Langheinrich,male,1.0
Vittorio Bilò,male,1.0
Jimin Xiao,female,0.54
Hong Chen,male,0.71
Zhouxing Su,male,0.75
Qingwei Lin,male,0.87
Xiao Huang,male,0.6
Jia Xu,male,1.0
Zhong Qian,female,1.0
Corinne Namblard,female,0.99
Yongkun Du,male,0.94
Mateusz Jurewicz,male,1.0
Fausto Giunchiglia,male,1.0
Gang Huang,male,0.96
Bohyung Han,female,0.5
Andrew Bradley,male,1.0
Kimia Shadkami,female,0.98
Taiki Todo,male,0.99
Jie Zhang,male,0.52
Yiqiu Hu,female,0.74
Jascha Sohl-Dickstein,male,0.96
Daniel Halpern,male,0.99
Yinbo Sun,male,0.72
Emiliano Lorini,male,0.99
Runfa Wang,male,0.92
Zifeng Zhang,male,0.97
Heng Huang,male,1.0
Xinyu Zhang,female,0.92
Liping Jing,female,0.89
Zhishu Sun,male,0.86
Bin Li,male,1.0
Sarath Sreedharan,male,0.97
Shiliang Pu,male,0.91
Yuxiang Nie,male,0.83
Lin Shi,male,1.0
Tim Brecht,male,1.0
Yun Hua,female,1.0
Ziwei Chai,female,0.64
Andrea Galassi,female,0.69
Ho-fung Leung,male,1.0
Han-Ching Ou,male,0.67
Yang Li,female,0.63
Bowen Tian,male,0.65
Francesco Bacchiocchi,male,1.0
Jingye Li,male,0.55
Frédéric Koriche,male,1.0
Atharva Sehgal,male,1.0
Nolan Bard,male,0.99
Junshan Zhang,male,0.8
Takayuki Katsuki,male,1.0
Fabio Mercorio,male,1.0
Qin Chen,female,0.72
Xin Xie,female,0.64
Dongge Han,male,0.67
Liqi Yan,female,0.51
Zhenguang Liu,male,1.0
Jan Arne Telle,male,0.89
Xianggen Liu,male,1.0
Hao Wang,male,1.0
My T. Thai,female,0.61
Jiaguo Yu,male,1.0
Alexander V. Kononov,male,1.0
Jie Zhou,male,0.52
Xin Du,female,0.64
Yuqiu Kong,female,0.76
Yifan Wang,male,0.56
Yi-Dong Shen,unknown,0.0
Yingkai Li,male,0.96
Chong Huang,male,1.0
Zhiyu Lin,male,0.63
Zhongle Xie,male,1.0
Boli Fang,female,0.73
Krysia Broda,female,0.99
Elizabeth Bondi,female,1.0
Annarosa Pesole,female,0.99
Xuejing Kang,female,0.9
Firoj Alam,male,0.91
Jingwen Li,female,0.9
Zhiling Jin,female,0.88
Ke Xu,male,0.84
Yan Liu,female,0.5
Jiashuo Zhang,male,0.58
Xudong Ma,male,0.98
Nannan Wang,female,0.75
Hang Gao,female,0.83
Deheng Ye,male,0.63
Yoshihiro Yamanishi,male,1.0
Maxime Cordy,male,0.97
Ning Xu,female,0.72
Hau Chan,male,1.0
Sergio Flesca,male,1.0
Ding Xiao,female,0.56
Lingwei Wei,male,0.52
Natasha Alechina,female,0.99
Chengfei Liu,male,0.97
Zehui Chen,female,0.63
Yang Zhou,male,1.0
Jeonghyun Lee,male,0.61
Menghui Zhu,male,0.53
Duhyeon Bang,male,1.0
Di Liang,male,1.0
Chunluan Zhou,female,1.0
Michael Dann,male,1.0
Shuguang Cui,male,0.94
Jiaao Zhan,male,0.67
Nan Cao,female,1.0
Luya Wang,male,0.57
Sayan Nag,male,0.98
Dorota Celinska-Kopczynska,female,0.99
Shiva R. Iyer,male,0.78
Jenq-Neng Hwang,male,0.69
Kevin Ellis,male,1.0
Wei-Jie Huang,male,0.88
Chenyi Lei,female,0.53
Shengqiong Wu,female,0.67
Qingyu Wang,male,0.52
Xin Yu,female,0.92
Suman Bhoi,male,0.7
Ryosuke Yanagiya,male,1.0
Leif Eriksson,male,1.0
Setareh Maghsudi,female,0.99
Jiepin Ding,female,1.0
Zulun Zhu,unknown,0.0
Mathieu Pagé Fortin,male,0.99
Yaqing Hou,female,0.88
Shaowen Zhou,male,0.66
Dong Wang,male,0.95
Xiao Wang,female,0.56
Dave de Jonge,male,1.0
Ming Liu,male,1.0
Zhibing Zhao,male,0.84
Mohamed A. Nadeem,male,0.98
Hu Wang,male,0.88
Li Niu,male,1.0
Vadim Indelman,male,1.0
Wojciech Masarczyk,male,1.0
Tiancheng Huang,male,0.89
Can Qin,male,0.96
Enrico Meloni,male,1.0
Lintao Ma,female,0.83
Chaojian Yu,male,0.8
Anastasia Paparrizou,female,0.99
Shenke Xiao,female,0.56
Wen Zhang,male,1.0
Finbarr Timbers,male,1.0
Satinder Singh,male,1.0
Shun Li,male,0.67
Yuan He,male,0.53
Weinan Zhang,male,0.83
Xiao Wu,female,0.5
Xiaodong Lin,male,0.88
Bruno Yun,male,1.0
Wei Lin,female,0.72
Yevgeniy Vorobeychik,male,1.0
Xiaochun Ye,female,0.51
Djallel Bouneffouf,male,0.99
Zidong Wang,male,0.88
Roman Teucher,male,0.99
Filip Cano Córdoba,male,0.99
Wooyong Jung,male,0.93
Mohamad Latifian,male,1.0
Riccardo Colini-Baldeschi,male,1.0
Fuchun Sun,male,0.7
Bettina Fazzinga,female,0.99
Parul Awasthy,female,0.98
Ziqiang Li,male,0.96
Jin Li,female,1.0
Yuwei Yin,female,0.67
Shuigeng Zhou,male,1.0
Minghui Liu,male,0.52
Weiyu Guo,male,0.55
Meng Chen,male,0.8
Gongshen Liu,male,0.52
Shicai Fan,male,0.82
Haiyan Wang,female,0.92
Wei Yuan,male,0.82
Zihe Wang,male,0.58
Xiaocheng Feng,male,0.75
Irina Trubitsyna,female,0.99
Bruno Zanuttini,male,1.0
Francesco Trovò,male,1.0
Zhize Zhou,male,1.0
Jie Xue,male,0.52
Dimitar Dimitrov,male,1.0
Kijung Shin,male,0.74
Chao Huang,male,1.0
Shen Li,male,1.0
Wenliang Chen,male,0.91
Yiming Cui,male,0.93
Xian Wu,male,1.0
Sebastian Nilsson,male,1.0
Min Chi,female,0.5
Jiaben Chen,male,1.0
Kohei Miyaguchi,male,1.0
Yifan Du,male,0.56
Qingxiu Dong,female,0.9
Alex Mathai,male,1.0
Vasilis Samoladas,male,1.0
Jiahuan Luo,female,0.54
Zichen Liu,male,0.94
Mahantesh Halappanavar,male,0.98
Britt Øverland,female,0.92
Weiquan Liu,male,0.94
Qian Zheng,male,0.81
Filippo Pallucchini,male,1.0
Xiaodong Li,male,0.88
Yuan Wang,male,1.0
Binjie Zhang,male,0.76
Jean-Louis Coatrieux,male,0.99
Xi Zhou,female,0.88
Runxue Bao,female,0.5
Zifan Chen,male,0.65
Thomas Eiter,male,1.0
Lee Martie,female,0.87
Xiaomin Wang,female,0.7
Weiming Liu,male,0.94
Philipp Zschoche,male,1.0
Dong Wang,male,0.95
Shengcai Liao,male,1.0
Vineel Nagisetty,male,1.0
Cèsar Ferri,male,0.99
Hanyu Xuan,female,0.55
Dorothea Baumeister,female,1.0
Shiliang Sun,male,0.91
Feiping Nie,male,0.83
Jingyuan Wang,female,0.57
Dazhong Rong,male,0.94
Stephen Bonner,male,1.0
Rui Cheng,male,0.97
Saravan Rajmohan,male,0.92
Liheng Yuan,male,0.77
Michele Flammini,female,0.54
Weiming Lu,male,0.94
Bei Guan,female,0.75
Xin Geng,female,0.64
Jun Zhu,female,1.0
Zijian Chen,male,0.96
Zheng Ai,female,1.0
Seong Jae Hwang,male,0.76
Jiafu Wei,male,0.9
Qinming He,male,0.86
Paul Gölz,male,1.0
Kavitha Srinivas,female,1.0
Hicham Lesfari,male,0.98
Yi Han,female,0.62
Gang Zhang,male,0.96
Bryan Kian Hsiang Low,male,1.0
Alessandro Gianola,male,1.0
Na Zou,female,0.68
Xinyi He,female,0.98
Sung-Ho Cho,male,1.0
Ru Li,male,0.53
Nayan Saxena,male,0.92
Qiuhong Ke,female,0.92
Licheng Jiao,male,0.8
Xiaowei Zhou,female,0.52
Shanshan Zhao,female,0.95
Lingwei Zhu,male,0.52
Huzefa Rangwala,male,0.97
Zekang Chen,male,1.0
Dongyu Shi,male,0.7
Lorenzo Malandri,male,1.0
Jasmeet Kaur,female,1.0
Franck Djeumou,male,0.99
Kuldeep S. Meel,male,0.93
Nathan R. Sturtevant,male,1.0
Bolei Zhou,male,0.78
Quanyu Dai,male,0.78
Gang Zhao,male,0.96
Shilin Wang,male,0.65
Chia-Wen Lin,female,0.52
Lucia Specia,female,0.99
Munyque Mittelmann,unknown,0.0
Sijie Mai,female,0.69
Rong Wang,female,0.55
Xuan Shen,female,0.61
Yipeng Qin,male,0.87
Umberto Grandi,male,1.0
Elena Cabrio,female,0.99
Sebastian Ordyniak,male,1.0
Atsuhiro Takasu,male,1.0
Hexin Dong,female,0.52
Daniel Zeng,male,0.99
Diego Calvanese,male,1.0
Yu-Wei Zhuo,male,0.85
Feng Zhang,male,0.92
Huazhong Shu,male,0.92
Lars Aakerøy,male,1.0
Pavel Naumov,male,0.99
Seonghyeon Moon,male,0.89
Xiaodong He,male,0.88
Shoujie Tong,female,0.6
Yi Yuan,male,0.73
Shoujin Wang,male,1.0
Min Cao,male,0.56
Olaf Beyersdorff,male,0.99
Samitha Samaranayake,male,0.64
Yongzhi Cao,male,0.93
Ioannis Panageas,male,1.0
Wei Shen,male,0.98
Jun Wang,male,1.0
Chao Lin,female,0.67
Xavier Gillard,male,0.99
Jing Zhou,male,1.0
Haotong Qin,male,0.77
Sarit Kraus,female,0.98
Gogulapati Sreedurga,female,1.0
F. Richard Yu,male,1.0
Jing Zhang,female,0.78
Karim Tabia,male,0.98
Yuan Xie,male,1.0
Xiaojun Quan,male,0.68
Matús Tomlein,male,0.97
Wael Hamza,male,0.99
Yasuto Yokota,male,1.0
Qiang Cheng,male,0.95
Doina Precup,female,0.99
Matko Bosnjak,male,0.99
Nadjib Lazaar,male,0.98
Jian Yang,male,1.0
Zehua Fu,male,0.82
Xin Lu,female,1.0
Xingyu Zhou,male,0.61
Philip H. S. Torr,male,1.0
Xavier Gitiaux,male,0.99
Keisuke Okumura,male,1.0
Yunong Chen,female,0.53
Michael Vössing,male,1.0
Jongwuk Lee,unknown,0.0
Meihong Wang,female,0.95
Hongzhi Wu,male,0.96
Florian Hübscher,male,1.0
Guanchun Wang,male,1.0
Serena Villata,female,0.99
Muyang Li,female,0.54
Haoyang Cai,male,0.98
Dong-Kyu Chae,male,1.0
Hugues Wattez,male,0.99
Yuxiang Yang,male,0.83
Huiyu Zhou,female,0.88
Qingyuan Liang,male,0.7
Yuan Yao,male,1.0
Ryan Burnell,male,0.99
Madhav V. Marathe,male,1.0
Marcin Dziubinski,male,1.0
Jialin Zhang,female,0.91
Haoran Wei,male,0.97
Bin Luo,female,0.5
Bryan Hooi,male,1.0
Luca Casini,male,0.97
Qitian Wu,male,0.8
Jean-Marie Lagniez,male,0.58
Hosung Kwon,male,0.98
Zhijian Li,male,0.95
Lu Chen,male,0.8
Yi Chen,female,0.71
Steven Kolawole,male,1.0
Stefano Melacci,male,1.0
Julie Porteous,female,0.99
Hideaki Kim,male,0.99
Lei Zhou,female,0.53
Hongchao Qin,male,0.96
Coral Haggiag,female,0.98
Guangming Lu,male,0.98
Weiping Wang,male,0.64
Rui Feng,male,1.0
Arianna Novaro,female,1.0
Sven Seuken,male,1.0
Chandra Dhakal,female,0.81
Moshe Y. Vardi,male,0.99
Xiting Wang,female,0.68
Shengmin Shi,male,0.89
Jaesik Park,male,0.98
Xiangrong Zhang,male,0.65
Gang Wang,male,0.96
Alon Y. Halevy,male,0.96
Dongdong Zhang,male,0.72
Wei Fan,male,0.86
Ximing Li,male,0.78
Shuohang Wang,male,1.0
Alvaro Velasquez,male,1.0
Yu Li,female,0.93
Fanny Pascual,female,0.99
Won Hwa Kim,female,0.75
Zhoujun Li,male,0.67
Jaewoo Kang,male,1.0
Jae Hee Lee,male,0.76
Zeyang Fang,male,0.84
Ufuk Topcu,male,0.96
Henning S. Mortveit,male,1.0
Yuning Du,female,0.69
Arnaud Lusson,male,0.99
Rahul Yadav,male,0.93
Cong Guan,male,0.95
Bo Xu,male,0.77
Alexander Gaskell,male,1.0
Oleg Zaikin,male,1.0
Minhong Wang,female,0.63
Wenbin He,male,0.95
Yujia Sun,female,0.77
Changxin Wang,male,0.95
Run Wang,male,0.73
Tai-Xiang Jiang,male,0.62
Adnan Darwiche,male,0.99
Binny Mathew,male,1.0
Xuan Cheng,male,1.0
Sigurd Steinshamn,male,1.0
Jie Zhao,male,0.52
Tingyu Fan,female,0.68
Zhepeng Wang,male,1.0
Guanglin Li,male,0.97
Yunlong Yu,male,0.99
Qingjie Liu,male,0.75
Weilin Luo,female,0.52
